baseMean	log2FoldChange	lfcSE	pvalue	padj
Tsp2A	36.6696227599265	0.268714947874484	0.314786304895943	0.367567147673061	0.501592848432723
Naa30A	564.851459536843	-0.221713034359155	0.117733607672923	0.0578877364671525	0.106885093084269
CG11417	339.548246515898	-0.0349400581532224	0.178651896757906	0.841037197162022	0.899544132616771
CG12773	1261.6913400328	-0.692778210340913	0.137626788453912	3.49313668986654e-07	1.76199544703363e-06
CG11409	10.2442860639123	-2.91452452517065	0.861578589646236	9.06582070071317e-05	0.00032071343585045
b6	3.42051612583271	1.42554005194189	1.18014897652406	0.0417633383011337	0.0805543762889178
PIP82	6.98082265993301	-0.357394824267569	0.615003757313383	0.456545682913559	0.587367668037399
CG2701	1089.54929665373	-0.351780997696349	0.116391749915426	0.00230643032352677	0.0062087240527261
CG2712	88.753879586899	-0.259627317503729	0.236619782747257	0.255296428042927	0.37451283343178
Syx4	33.9918280648924	2.60440079412354	0.500889960647158	2.83853172270057e-08	1.60950788106319e-07
CG4293	2836.78826782555	-0.313929572859131	0.105506753856512	0.00273791889586962	0.00719951601579966
CG3457	0.114039821664183	-0.120183830423503	0.975666781939957	0.839593974432336	NA
Rilpl	932.932649962707	-0.428889731337977	0.127943438258938	0.000729574327652763	0.00216435871969716
CG3719	295.819937629169	-0.730934064363274	0.166584038092949	8.20188629909017e-06	3.33710335680539e-05
ssx	1429.17344173692	-0.114126604155517	0.106956423878027	0.28393791323948	0.406460808657054
Spg7	504.376654490839	0.235203177474643	0.122409817139988	0.0532442934318486	0.0994598425204742
CG2662	48.5437329891097	-0.364310203879146	0.285623159011506	0.180912522981005	0.285022521337418
Ugalt	2890.40857970475	-1.62041708490022	0.132800479666762	8.48932868757278e-35	2.77029317784263e-33
CG2680	24.3443710855949	4.26123059293747	0.766456888762915	5.83400277824344e-09	3.50698136932754e-08
eIF2Bbeta	359.316863178585	-1.03967769955179	0.164182513273531	1.25293882383261e-10	8.98407703725714e-10
CG2681	51.4027183291747	3.99028120311504	0.58503224292957	1.36205788899843e-12	1.19012599153469e-11
CG2685	287.872453750408	-0.427021441850308	0.142954318317035	0.00255469447923933	0.00679693256622911
CG3795	0.0948724182629703	-0.114826510668487	0.974549444677809	0.839593974432336	NA
rush	949.778498751217	0.00902092592390605	0.0979900731399787	0.927115220810149	0.959519247945261
Rab27	0.312027756423161	-0.161389943899324	0.987784069178687	0.56358845196778	NA
CG14780	2.73273833914584	0.941617726910213	1.14334152339693	0.108191213452177	0.183844580563264
Mur2B	491.724035714562	-1.15992922800267	0.148442887938764	2.52504587142981e-15	2.80385301973352e-14
Scgdelta	29.4316291733718	1.40189451130018	0.37035732449507	5.28571963191448e-05	0.000191218680801612
CG14795	0.818446035455208	0.363247670536554	1.05539975615628	0.208783738668192	0.319775093994674
inc	380.246999894705	-1.62058614349466	0.139331606073165	8.29870032216441e-32	2.17534783854769e-30
Bap60	728.619656868479	-0.219135196650837	0.111459001550786	0.0476784021916455	0.0904362575378899
unc-119	611.117185962567	-0.521864005177575	0.133669822320679	7.96695516217796e-05	0.00028309247342939
CG3062	9.01529933487102	3.12756757836662	1.49092300963977	0.00300192851232262	0.00781772588143952
CG3081	6.2243322272466	2.60132070179534	2.88217869134222	0.013256457176724	0.0294813282692375
Torsin	792.172114097145	-0.559185283865676	0.116816615695478	1.39248268905425e-06	6.3075915575007e-06
CG13359	9.77362505375983	-0.759727580465047	0.678597205100248	0.14273446537958	0.232652813600356
CG13360	20.2733332312415	-0.316917317154952	0.434121874547628	0.413487837764036	0.550045722756938
CG16989	677.762701355417	-0.0824696338025592	0.137359283789772	0.543287281763483	0.665683037195256
CG4025	498.821017886383	0.550584670105505	0.152190820471174	0.00024906152013377	0.000807048703747066
Sik2	113.250166478326	-1.14427216562059	0.227760804840941	2.33965865435691e-07	1.21071656579828e-06
CG4281	604.265252681185	-0.264862618967852	0.116113451372354	0.0213716137198237	0.0452026591772461
CG4194	15.2161330281465	0.0362301000402977	0.501330100753548	0.934298725467057	0.963945775006942
CG4199	512.585856473874	1.104887877405	0.143205079192462	6.10144151541228e-15	6.46106290274453e-14
CG4045	243.769914101689	0.682098577949647	0.194006503210065	0.000329456721149391	0.00103905581285577
Rtca	180.592089449482	-0.00622822782354916	0.190862306824037	0.970991829000813	0.982670526888769
moody	450.239261120396	0.41775899231048	0.167061793428595	0.0111276585981597	0.0250960875859765
CG4313	118.51298857674	0.537068118781653	0.254412272391552	0.0286551324427267	0.0577072503475064
CG13366	885.816312577175	-0.566490502906588	0.124934107943261	4.70509425397234e-06	1.97981477460441e-05
CG13367	217.440145007617	0.295938407775273	0.182980948208615	0.0999910888823684	0.172662798188885
CG17829	214.086794271709	-0.781433155692644	0.163864308565203	1.25015131970445e-06	5.72777065962012e-06
SkpA	1866.52536826588	0.177339077372549	0.143493373666914	0.21859969345583	0.33037893179194
Hmt4-20	950.969236721758	-0.428581622134936	0.13522023760062	0.00135274697156155	0.00384605308708989
CG13369	1862.0153166089	0.712728084896478	0.0985210787763903	3.21564007257572e-13	2.99406612560929e-12
DAAM	17.8157747828131	0.203058980176549	0.472470126111241	0.625483093615161	0.737028346861196
CG32812	3.44941491224022	-5.41190824145168	2.85261480317091	0.000536647987601241	0.00163136907257488
CG3588	2.41913299772265	-0.248944934113225	0.857661765546656	0.58047706231122	0.699695431572485
CG14424	0.125531384252374	-0.0120453564673181	0.975552489775531	0.97344693724025	NA
CG3598	0	NA	NA	NA	NA
Klf15	0	NA	NA	NA	NA
pon	0.104009252141054	-0.117505161506886	0.975093620682168	0.839593974432336	NA
mbt	281.458690423614	-0.181836544980846	0.151087765642105	0.22269495582215	0.335300597325441
Smox	1250.24830392124	0.345513898686042	0.162135962269595	0.0345865659180572	0.0681922551208057
Paf-AHalpha	119.411167308168	-1.37660414508274	0.249027813321417	1.14660410953013e-08	6.66664903592484e-08
Mgstl	78.501651205521	-1.38003208560085	0.236622953120621	1.96269741334898e-09	1.25033990595419e-08
Mcm6	99.3418906138694	0.189136824434172	0.199218730985188	0.332921602506629	0.462797531218151
CG17707	12.9413053537321	1.18548268436381	0.606208882545026	0.0188657063325534	0.0405365629388987
RhoGAP1A	1525.81046645353	0.199087391823601	0.131420230566525	0.12680482504732	0.210251508551175
CG17636	62.2283295158066	6.48101522067751	0.843609623389235	3.68908187054257e-14	3.73344424746682e-13
CG2652	2.96785493744146	0.982787217102419	1.30972811893813	0.0834595887978453	0.148115296878751
ND-B14.5A	775.484064959034	-0.173810304452916	0.175618010548883	0.319103065102293	0.447976998330611
Crag	854.369890498397	-0.0963270337943001	0.158938141584572	0.537847812877198	0.661041242990047
Top3beta	594.078011361659	-0.105448387769771	0.103094083960371	0.30287030042468	0.42819594197972
OdsH	2.02029107248144	-0.951666349066455	1.27044857424249	0.0964752195223837	0.167496065164269
Mipp2	301.3716352129	0.862431407347367	0.157720778695086	2.9147197867831e-08	1.64686817634847e-07
UBL3	261.058131395815	-0.374305961956108	0.139923713710822	0.00678973711447427	0.0160603397130834
Nsun2	663.286824357663	-0.228275912408523	0.140800926705228	0.100957170636724	0.173955297250131
Tip60	168.565371143923	0.23200273492042	0.182986125503666	0.197078368239557	0.305949816325293
tyf	1818.64927388412	-0.277279352544903	0.173864197409619	0.104526931238228	0.17868056680692
cib	1045.06454651578	0.469997266416768	0.110365544512439	1.82376774624813e-05	7.09538838503835e-05
dgt4	18.4796741011709	0.959537409676617	0.50352144748337	0.0284906866392993	0.0574777509154724
Adar	945.450716944811	-0.56172730728946	0.137784966266084	3.70800120165081e-05	0.00013756598425614
CG14818	1043.02911443924	0.417049046748727	0.163195705979732	0.0101999379112269	0.0232663348360225
CG14817	378.658566024811	0.418182638983365	0.168331758240252	0.0116530763840344	0.0260722475535899
CG14812	176.554950952269	-0.105836667114563	0.166361582986577	0.517189939714757	0.644070649224218
Cdc45	90.4792763075674	0.229074866917289	0.261024359094601	0.362189565607419	0.495839996067007
CBP	5.427716844821	3.02824302012235	1.41993891882056	0.00361497766049875	0.00924855884661999
BCL7-like	173.683248944983	0.372139747005043	0.172542505934301	0.028437706611676	0.0574777509154724
Rok	1213.7810598875	-0.190648000359999	0.171725269110609	0.257789848846209	0.376644394909581
par-6	531.290295936617	-0.00153457831743676	0.128099083684998	0.972022116651515	0.982670526888769
mei-P26	629.593059518202	-0.0593102317034754	0.191714620337342	0.750820923066712	0.839700481906292
X11L	122.886559271756	-0.0356171349837312	0.231608061945925	0.871441564559691	0.91975911665409
Tak1	561.096051101952	0.0806883688602533	0.113121976279478	0.474354530216819	0.604376807822067
Rhp	72.0854553630985	0.69464588425366	0.313303119004208	0.0189377392785519	0.0405917494723922
RhoGAPp190	356.44189175133	-0.772597000620567	0.145865857472565	8.14187358635804e-08	4.39826211641436e-07
Lim1	20.6536041806698	0.395335831469672	0.456586359703651	0.327501077425868	0.456559915260647
Idgf4	852.339662040024	0.74064671072765	0.108555870725247	6.45779188454047e-12	5.35026384631099e-11
HDAC6	4684.43784062194	4.15924601992196	0.1119463387203	3.15471035267603e-303	5.04438185392898e-300
Grip84	240.757746320428	0.0174720232593363	0.173689299289992	0.918736778473268	0.95393513557062
Grip128	235.562942819099	0.154900547687702	0.151334876753251	0.300460548591326	0.425918809572278
hang	563.888873790329	-0.45671987575714	0.193206258181696	0.0154797894790985	0.0338607159741155
MagR	111.254891506787	0.198534487011243	0.307625253670118	0.497696229412445	0.626626984905906
IntS4	527.739117226375	0.259241979379044	0.1187174984455	0.0282153241599162	0.057217244761765
Pop1	229.559511140999	0.900483308294065	0.192584231162274	1.80258293026086e-06	8.05120141197518e-06
l(1)G0007	2272.66876020874	-0.456432939147215	0.122036463835196	0.000161178884348205	0.000540304058852786
Yippee	359.654388816033	0.625850073978179	0.15297033424356	3.39067254969724e-05	0.000126971555198264
XRCC1	165.953094923225	-0.197813698186134	0.204043210620374	0.320506906517036	0.44915910913299
CG14777	208.631051363293	-1.1135816575105	0.173163896651775	6.12089004302769e-11	4.59497801821656e-10
MED18	231.197650821721	-0.829611392242343	0.173187315140716	1.07956443320953e-06	5.0180916532036e-06
CG13358	0.322909401090292	-0.013465595428878	0.975402646321639	0.973449244303647	NA
CG11403	36.5183927324462	-0.286731488268928	0.350469837113041	0.378991930827198	0.514438113236579
CG4325	151.773745217273	-0.614280534666246	0.199134036473887	0.00158923228612078	0.00444262661801945
LysRS	2064.91572142008	0.550997469415332	0.0882926265422045	3.58228786081713e-10	2.41691067065257e-09
HisRS	1384.17731363604	-0.114810475437844	0.0976213507707226	0.234297678039433	0.348828665907871
ArgRS	671.916515057928	-0.550426917418965	0.139444775033279	6.54258148385663e-05	0.000233517584658186
Inx7	19.9592778670394	-6.87828210674665	1.34283766541513	6.73204884007953e-09	4.03166520422741e-08
Inx6	0	NA	NA	NA	NA
Inx2	537.8226554454	-0.0436542035216379	0.131593867098846	0.736739946142466	0.829582964770042
Kmn1	17.2357897115154	-0.291704913635345	0.554952606366503	0.523673891665574	0.650625138129955
l(1)G0196	2118.79854770345	0.490577375724202	0.137930932304918	0.000327623643068705	0.00103531661119933
l(1)G0193	1245.17425534255	1.32554527860678	0.103176549042634	3.66868513057717e-38	1.33323352813475e-36
Gmap	21330.7716796894	0.318739977782365	0.0826773064653606	0.000109084482722911	0.000379187147552033
Idh3a	838.044959928685	-0.302512046969643	0.107506730476973	0.00460097726657657	0.0114061436422573
temp	131.588354620444	0.168992601304024	0.213116851709369	0.416944736677284	0.55189953141306
CCT6	725.112006424744	-0.187922187447213	0.115684855417516	0.101494352550521	0.174692647716128
l(1)G0020	206.653227809223	0.179173227797497	0.215181098770162	0.39448604509221	0.528736953983608
l(1)G0004	597.765330955935	0.926491749282508	0.188306833879987	5.17084422329384e-07	2.51312459363126e-06
Rip11	559.781103137283	0.314406495460779	0.129933626698748	0.014632772267476	0.0320957515167272
fz4	395.588933392415	-0.4294509944424	0.156023502943567	0.00529913375787391	0.0128969785066064
fz3	873.4910206959	-0.620706105496591	0.123026958835158	3.55896324670602e-07	1.78394427319214e-06
Tim9b	162.448959024491	-2.9145389542305	0.24073794934142	1.30479407194233e-34	4.17273144207157e-33
Tim8	309.644600911718	-1.93282791986216	0.187738232407576	1.58263965214486e-25	3.2865464984151e-24
CG2061	47.4809747404585	-0.964947606249795	0.325506029636488	0.00164285455990164	0.00456856424570907
CG3679	3.35015026321154	-1.47931264814411	1.238957983316	0.0384980201817241	0.075071139354362
goe	9.94187775838768	-0.257269532500837	0.619543641617315	0.592300931358839	0.708368877518911
Nup93-1	482.816460299963	0.260158690363573	0.119898552824037	0.0296939856444395	0.0594996028138582
CG4766	0.114039821664183	-0.120183830423503	0.975666781939957	0.839593974432336	NA
NELF-B	247.214695331894	-1.15722422868497	0.182983363534699	1.17376938070576e-10	8.52989470734672e-10
CG4928	28.2435036397246	-0.392574787398519	0.374630270363396	0.254718761069899	0.374008538981422
CG3149	477.437725876638	-0.127600869891591	0.120128798247478	0.285004108275857	0.407257881262819
GCS2alpha	8855.73412318901	-0.795542759149344	0.0992928111326884	5.8733159449244e-16	6.8550599970322e-15
pdgy	1529.72475705073	-0.465009614226622	0.127559876399812	0.000232146711093514	0.000756013423703726
CG8611	217.097569555514	-0.424203582495901	0.196613390529831	0.0273577264549835	0.0559399035825045
Pfrx	863.512488823404	-0.0039034095699495	0.134262010953017	0.975377754579156	0.983993078594366
O-fut2	837.416477981058	-0.415926971220199	0.108353511092608	0.000112467118679099	0.000389253079584154
CG14787	1.63521897575975	-0.30132616984187	1.00185099350614	0.527906141432696	0.654358077636342
Lrpprc2	584.273390578362	0.195472321355924	0.120560908433936	0.103019877643486	0.176937469765773
CG14785	50.9098328037045	1.12636978688518	0.350420283844233	0.000596385152348838	0.0017925185312139
Ogg1	64.3311225181533	-1.03271727178563	0.264320158248067	4.77791027938138e-05	0.000174029123843527
ric8a	185.419440134101	-0.553988822884388	0.157039159968899	0.000346681757628547	0.00108694927538833
Pdha	661.502002162288	-0.173877798348057	0.121261318140658	0.155066217327703	0.250455435865653
l(1)G0320	5696.22066387061	-0.772646951176043	0.105709082779734	1.59651009028369e-13	1.52863451159498e-12
l(1)G0289	960.173210406904	-0.394419919803431	0.130899631689651	0.00233375679241156	0.00627172623708584
Ptpmeg2	500.487806449354	-0.361590128233131	0.120707922278356	0.00251917129154474	0.00671359149196673
ATPsyndelta	1170.34754208964	0.468684190152047	0.112652567302046	2.80299013185918e-05	0.000106208085801963
Ankle2	1101.52609237698	-0.750893578539024	0.110583787911189	7.64101772446943e-12	6.26563453406493e-11
Cdc7	156.419415716329	0.577490613623691	0.251996020400379	0.0175585165714983	0.0379919729334584
Tob	454.918408929886	1.22454148891597	0.159304266698656	6.53713891721561e-15	6.87689811093932e-14
Kap3	213.491892919721	0.158957423237796	0.187943646163685	0.389654762875147	0.525252473622561
CG4119	598.293717359092	-0.403474548259831	0.113161964494345	0.000327369256906883	0.00103531661119933
CG17841	2275.78616749492	0.10043528933369	0.114439019663854	0.377884913727018	0.513807803613522
CG2930	2009.49015360858	2.40211771822941	0.113599232485092	5.37355315646971e-100	7.81119227017734e-98
Atf3	625.670009581966	0.240460033324074	0.201228017557997	0.223284667016033	0.33555656255511
Rpt4	1108.70442841257	-0.158884571884079	0.149676199908554	0.28150930647597	0.405525568518086
Rpt3	892.222049000528	-0.065658283711141	0.139450856517678	0.633574268786141	0.743833034876058
CG18508	487.194257742787	-0.0068398857572042	0.163590731805793	0.966433090649001	0.982670526888769
deltaCOP	8977.8734852326	-0.623632776132458	0.0870749036021782	6.27719362977554e-13	5.63889472697252e-12
Spt6	2848.84443568243	-0.734000441543405	0.150147574434958	7.22105944601601e-07	3.40603954400578e-06
mab-21	0	NA	NA	NA	NA
Dd	314.748151983963	-0.554929489355673	0.153083014026768	0.000236657162584664	0.000769135778400157
REG	1348.1763183579	-1.25606816020979	0.0904852227290277	3.42676633091762e-44	1.48091874679386e-42
Coq7	339.075105258464	0.45606180703045	0.174674297584935	0.00793120033784039	0.01845995537148
CHES-1-like	1103.17687174031	0.64754915082088	0.174052088808031	0.000153689399083298	0.000520655400708038
Or1a	0.928755302429339	0.386315383946219	1.06435106534829	0.201664184934647	0.311255822114383
CG18273	525.593149260629	0.446145061174967	0.148676420277517	0.0024333087257331	0.0065064559405472
CG13365	246.498745057725	0.414007233055501	0.190095975821463	0.0263753545633762	0.0542084729393813
CG13362	201.107871079686	0.230322689505508	0.23288786681135	0.309348175589195	0.435889116626105
CG13361	16.2095934899026	0.477848429943114	0.470076884237819	0.247499391355295	0.365084434296232
CG14635	0	NA	NA	NA	NA
CG14631	0	NA	NA	NA	NA
CG11381	0	NA	NA	NA	NA
CG14770	3.08952835660099	-0.220423953030331	0.767049591558245	0.64710205270524	0.756371478271695
CG14778	12.1629135598817	2.02161944208672	0.702600697982701	0.000752140702342716	0.00222305542152681
CG14797	2.45607973191386	0.897906946211327	1.13829441671017	0.119432484918972	0.200180863087459
Coa8	297.015828443876	-0.722230772038	0.171462870476647	1.81308396315218e-05	7.08831603198127e-05
CG14054	18.1496411563828	2.58754474232741	0.635434967602505	7.64748450951599e-06	3.11947135987655e-05
CG14053	2.32455140518789	-4.03542747346627	3.23076001019416	0.00495013170523421	0.0121390310958464
CG3091	166.363936328041	-0.0139282824978677	0.216248369697414	0.946028267187308	0.972171721871791
eIF3g1	2972.61677606589	0.381487083471386	0.0953556462944363	6.16094284848634e-05	0.000220882233514118
CG3592	0.104009252141054	-0.117505161506886	0.975093620682168	0.839593974432336	NA
CG14420	0	NA	NA	NA	NA
CG14421	0.189744836525941	-0.144613833080203	0.981755081316336	0.691356613908345	NA
CG14422	0.216827018391806	0.159679198952383	0.984711246718363	0.633581208982029	NA
CG14423	0.484022959802758	0.171443830519828	0.98952535995204	0.503375832802312	0.632284333582794
CG17959	0	NA	NA	NA	NA
CG3603	188.790609531629	-1.1790476680192	0.240120299105218	3.97513479497384e-07	1.96180263492691e-06
CG4116	0	NA	NA	NA	NA
CG10793	4.53192321427818	-0.0924020636534243	0.72236984372341	0.849714970261844	0.902974376000704
CG14269	1.50248577624582	0.510684055565605	1.07095591251793	0.188176893309463	0.293842629298664
CG16782	4.08378446881122	-0.577393712406594	0.931224792213838	0.259607702978095	0.378072001476838
CG10801	2.56077486221933	2.2080035330427	1.9739019938143	0.0165693277059403	0.0360467414990456
CG16781	2.07973117569083	3.49713928414244	3.05579351831538	0.00698347828400648	0.0164942123724171
CG12206	1.63027323933494	-0.0420591792985097	0.877665129357311	0.91148677771105	0.948254624307071
CG10804	5.84862722111658	3.36820238194664	1.46059973797431	0.00176350850962054	0.00485344252475601
CG10802	679.629225732606	0.547127783899138	0.114174619697761	1.40431156691402e-06	6.34320394207772e-06
CG14270	231.886300209224	1.79909243753593	0.226130839644286	4.31683643896801e-16	5.07545696022782e-15
CG10803	461.794797473129	0.684812531138599	0.16033986165533	1.46082543949533e-05	5.7818313805768e-05
Gas8	0.468535020093684	0.0796461165181452	0.949283663211987	0.756924834344556	0.844018696036921
CG2875	322.325538411747	0.234606788498914	0.149354680084322	0.112328070978122	0.189464752630819
CG2901	2.11563928843066	0.869767442833073	1.37835570240244	0.087733182746022	0.154865721719907
CG15239	0.870403908132244	0.359971817692619	1.03297310421887	0.331162662008274	0.46126227922581
CG2938	390.700917778342	-0.0248154434470924	0.128048838931099	0.845831874353004	0.902779990520658
Vap33	3099.35702031611	-0.69799229253501	0.11129531964514	2.61475611261039e-10	1.8178239235061e-09
lva	13344.7221162327	-0.840984616856552	0.167530296350596	3.11190020190644e-07	1.57466089330646e-06
CG6428	386.233077899324	0.465195317297775	0.135947568056958	0.000547095261156529	0.00165369626198354
CG6414	1.40066764605252	0.502742501602397	1.10261545019493	0.205536738987324	0.31631688704594
CG6379	356.274786440454	0.11446117833417	0.1467886729507	0.431285191785992	0.566194599068802
CG15571	0	NA	NA	NA	NA
CG15570	0.318166458658329	0.00251452204032442	0.951482625250626	0.972767285527634	NA
CG15576	0.104009252141054	-0.117505161506886	0.975093620682168	0.839593974432336	NA
CG12691	0	NA	NA	NA	NA
CG15572	0.355072020645802	-0.120226825536036	0.975713563148578	0.839590798765838	0.898598184221268
CG12692	0.797204761064743	-0.269219976885392	1.00689830373967	0.447486432706436	0.57937717076728
CG12693	0.883539680046121	-0.117816830375971	0.910741836515419	0.735870977715224	0.829216133450771
CG3626	678.327214575377	0.0488592881984999	0.12685659363853	0.699138827056955	0.802529062788278
CG12688	271.026887966272	0.376952275091441	0.254057370764409	0.124860283105883	0.207753998632994
CG3556	6.35437632341654	-0.870133513124842	0.844829773071026	0.127150224370848	0.210251508551175
CHOp24	6900.57495981454	-0.221258768913333	0.133303426923931	0.0969768852600123	0.168184424653752
CG3568	94.4669464146112	0.604276117141426	0.245717021633722	0.0109448346781205	0.024823816525269
Usf	188.895584363247	-1.05430260188382	0.169962704625477	2.83663660715326e-10	1.94668752568157e-09
CG15912	62.1148759588805	1.34181650578734	0.278859052972919	5.57780575906882e-07	2.66236161455255e-06
CG11436	94.9071751006876	0.130425138629767	0.221742399715381	0.546588421609838	0.669109773381709
CG3527	112.331231063606	-0.269616747516995	0.228121172474764	0.223573840791391	0.335675653920596
CG11444	1860.53514637095	-0.565626318510261	0.126550927562665	7.4551810966421e-06	3.04880679629941e-05
CG3546	0.115216378883196	0.129373879232361	0.976519763620233	0.787936101186678	NA
CG12684	0.220403802515344	-0.117191182424266	0.975062668634387	0.839592440490726	NA
mRpL30	194.34478869889	-1.32680891432066	0.248288147348256	3.35907293481769e-08	1.89125268407517e-07
CG15473	7.64023860173276	-0.895435414734955	0.76814505802607	0.107274845504052	0.182675695379105
CG3009	1.66541815930703	0.839696226123551	1.4048726031521	0.0713427115500244	0.129046375303721
CG7024	4.82477851405142	-0.15436122391438	0.691590993119217	0.751476791499627	0.839700481906292
Proc-R	63.64908347243	0.575637072185715	0.301743057065427	0.0445859560141941	0.0850751117741006
CG15472	0.376594152757122	-0.0136961543875976	0.975383304169773	0.973449573158846	0.982670526888769
CG15471	0	NA	NA	NA	NA
CG6978	0	NA	NA	NA	NA
CG2861	0.464254207126752	0.0972833594753407	0.942731273805676	0.732884903684041	0.829157547397623
CG12682	0.104009252141054	-0.117505161506886	0.975093620682168	0.839593974432336	NA
boil	6.2300547409868	-6.87717599440836	2.73845047415775	4.31597602859442e-06	1.82090914768403e-05
CG6927	0.309198967468802	-0.120227368552953	0.975067069658165	0.836979013068123	NA
CG4041	394.193832571233	-0.228952634853655	0.128902232940712	0.072892031246226	0.13125490761567
CG6903	1598.22914919469	0.624554398889245	0.102147265292884	7.78597677254502e-10	5.14453589227251e-09
CG12680	1.70953703960884	-1.90114558609212	3.2051252123779	0.0207077543743209	0.0442078761609335
Rpn13R	8.92885477099033	-3.01714031188218	1.11716459839889	0.000615335942272471	0.0018425508833215
CG5062	1.91730241187404	0.474768231442399	1.06307866637254	0.184104800623092	0.288611349212082
CG3323	38.6640413640665	-6.56400929581163	0.868737796998168	5.72653915323858e-14	5.75895352580408e-13
CG17764	1.53555042828749	-0.639615233879879	1.08762016114072	0.171454774459484	0.273608966427859
TrxT	80.0663812012572	5.41267386480861	0.597206646082721	7.14502059691456e-20	1.05785999393207e-18
CG4198	0.896073156042375	-0.477175225721613	1.10665638644483	0.179902564033233	0.284534322343363
Sas10	208.477071526757	-0.274398029324002	0.251676043144478	0.257927212273915	0.376644394909581
CG3309	172.588632486294	0.275280043072044	0.208990909397556	0.177356606950942	0.281063641738906
SK	114.219500567392	-1.41258107190804	0.294508138993178	5.3210079422388e-07	2.5550425524444e-06
NAAT1	59.2895999049161	0.86231959440829	0.767672439275871	0.11709500530714	0.196468954340101
Usp16-45	701.067969027729	0.308454672674176	0.115227474223232	0.00701357955202817	0.0165408756691638
CG16756	4.27149217343934	0.944462881076952	0.917600754296229	0.111100235444783	0.187591633026619
CG15784	2650.26532916174	2.71687456491362	0.188146942205178	3.72896799621102e-48	1.70360566455469e-46
SPR	49.0180446803263	2.65520343123318	0.422154247348838	4.62394903987973e-11	3.50412062311265e-10
frma	17.4349466936382	-3.0416530016417	0.657317801832835	4.44689467901678e-07	2.18116091771406e-06
CG4151	0.114039821664183	-0.120183830423503	0.975666781939957	0.839593974432336	NA
CG12730	231.936347657955	0.0373834576879912	0.145126361776541	0.795723338160825	0.873274960685764
RhoGAP5A	105.183099788686	-0.377090525108268	0.22172958555245	0.0804115611753837	0.143182724186457
Sirt4	111.203072592077	1.13377772742256	0.225758435513934	2.43306252992986e-07	1.25498935011544e-06
RpL35	4895.67087908512	0.343526057957561	0.129061509272371	0.00723809126705481	0.0169951658385031
PGAP1	232.773948146624	-0.282782167421238	0.174156533332695	0.0985176949454539	0.170302480235439
AdamTS-B	17.3627399075288	1.35991497654568	0.58161503835175	0.00590010692044503	0.0142511646008937
CG15773	26.6680641535388	0.687104171983122	0.404977792849124	0.0623158363283889	0.114138628051654
CG4078	60.904630703906	0.128077467914219	0.260242251418185	0.611064945447045	0.725923363870598
CG15772	3.84798554603334	0.714006199655361	0.903734891912942	0.197541265935407	0.306370983734933
lin-52	156.697518986131	0.470352512741936	0.272362079577443	0.0715436205098913	0.129263558412787
CG15771	626.258732783369	1.28497344632163	0.133777290948391	3.14475522919334e-22	5.52578418843973e-21
CG3097	1345.89082290151	-0.860758674537451	0.151021938477686	7.5360873102672e-09	4.47962959446738e-08
CG3108	0.788298718800872	-0.0146770935848522	0.975127643139273	0.962734690419044	0.982670526888769
CG15767	0.910170736656772	0.293751967897791	0.979178816440483	0.348207844856666	0.479986503384318
CG12239	2.22819190902256	0.0864747107931095	0.884621327415411	0.81856105020326	0.88907707256555
Prosbeta2R1	0.125531384252374	-0.0120453564673181	0.975552489775531	0.97344693724025	NA
AgmNAT	96.244811218019	2.00870015173301	0.326383496204029	1.5805832522449e-10	1.11337119838749e-09
CG15765	2.25926932236389	2.84446386819429	3.19255000964925	0.0116534214378367	0.0260722475535899
CG12729	0.228079643328366	-0.14988715408637	0.983542700875526	0.648137439208327	NA
CG15764	0.675669353527031	-0.307711025398417	1.0287007510883	0.301196219036224	0.42658348471118
GAA1	1245.92485868536	0.200931171381865	0.101385129599498	0.0464901129528682	0.0883920221303642
Usp30	281.834116117042	-0.119108026620225	0.134760021707269	0.371480711399636	0.506391864900271
CG16721	1586.13368851619	1.62566547560331	0.200979493396571	1.85118243294617e-16	2.27695439252378e-15
CG4020	3.71295528283419	-0.00676740534596001	0.933033399498776	0.985978581385264	0.990313914343616
Shmt	2330.85969463922	-0.668333113408562	0.113693367071483	3.12382750100883e-09	1.94357983428526e-08
CG3726	176.618848184084	-0.853253113410031	0.236755116375231	0.000194305970215017	0.000643261379655925
CG6041	5.17463719885953	-0.892939949844425	0.897240353881023	0.120984928997563	0.202570577452464
CG6048	0.251062768504748	-0.0131292384811174	0.97544490100484	0.9734486120166	NA
CG6067	5.45642802041698	0.144792185139617	0.689680379626398	0.770814879924702	0.85414621829494
Grip	166.018074169904	-1.31554651502866	0.272971990198609	5.30698288105502e-07	2.5550425524444e-06
CG5966	3.98717072876963	-0.198542420501195	0.725948007597529	0.686823029735248	0.792945866098673
MCTS1	664.562955438924	-0.250114138581774	0.158903281923263	0.110077362845048	0.186257886972733
CG5937	69.8037596240571	4.91591685150319	0.569838699199563	3.0116671101884e-18	4.11594505059082e-17
CG5921	24.2112669585352	2.25847100893092	0.579856181534796	1.63641889823186e-05	6.42907572057184e-05
CG4666	35.2664947216374	-0.00651477980414045	0.436787033447753	0.98519978994799	0.99015365438519
CG4660	0.366279147387944	0.117930263148071	0.974484287806873	0.787939227409675	0.866362448858213
raptor	705.69470579016	-0.161527981830323	0.167662481697535	0.327177359147249	0.456506629386083
Nep1	20.8015292318637	1.6366965115091	0.656277471327881	0.00278881791343281	0.00729839581600501
