Dsim\GD11634-PA	597	FBgn0183374	FBtr0211544
Dsim\GD11636-PA	1908	FBgn0183376	FBtr0211546
Dsim\GD11637-PB	1494	FBgn0183377	FBtr0349885
Dsim\GD11639-PB	1239	FBgn0183379	FBtr0352797
Dsim\GD11640-PB	1188	FBgn0183380	FBtr0361187
Dsim\GD11641-PC	1215	FBgn0183381	FBtr0364228
Dsim\GD11642-PB	1323	FBgn0183382	FBtr0356477
Dsim\GD11643-PA	2163	FBgn0183383	FBtr0211553
Dsim\GD11644-PA	921	FBgn0183384	FBtr0211554
Dsim\GD11645-PA	909	FBgn0183385	FBtr0211555
Dsim\GD11646-PA	1206	FBgn0183386	FBtr0211556
Dsim\GD11647-PA	1758	FBgn0183387	FBtr0211557
Dsim\GD11649-PB	324	FBgn0183389	FBtr0361783
Dsim\GD11650-PA	909	FBgn0183390	FBtr0211560
Dsim\GD11651-PB	2463	FBgn0183391	FBtr0358408
Dsim\GD11652-PA	2469	FBgn0183392	FBtr0211562
Dsim\GD11653-PA	927	FBgn0183393	FBtr0211563
Dsim\GD11654-PA	1530	FBgn0183394	FBtr0211564
Dsim\GD11656-PB	3060	FBgn0183396	FBtr0351305
Dsim\GD11657-PA	2748	FBgn0183397	FBtr0211567
Dsim\GD11658-PB	3141	FBgn0183398	FBtr0349181
Dsim\GD11659-PB	216	FBgn0183399	FBtr0353986
Dsim\GD11661-PA	459	FBgn0183401	FBtr0211571
Dsim\GD11662-PA	2328	FBgn0183402	FBtr0211572
Dsim\GD11663-PA	1500	FBgn0183403	FBtr0211573
Dsim\GD11664-PB	1512	FBgn0183404	FBtr0350442
Dsim\GD11665-PA	687	FBgn0183405	FBtr0211575
Dsim\GD11666-PA	246	FBgn0183406	FBtr0211576
Dsim\GD11667-PA	468	FBgn0183407	FBtr0211577
Dsim\GD11668-PA	1251	FBgn0183408	FBtr0211578
Dsim\GD11670-PB	3957	FBgn0183410	FBtr0365154
Dsim\GD11671-PB	1710	FBgn0183411	FBtr0348174
Dsim\GD11672-PC	1473	FBgn0183412	FBtr0362471
Dsim\GD11673-PB	3885	FBgn0183413	FBtr0359399
Dsim\GD11674-PB	8202	FBgn0183414	FBtr0355802
Dsim\GD11675-PB	1986	FBgn0183415	FBtr0351676
Dsim\GD11676-PA	1701	FBgn0183416	FBtr0211586
Dsim\GD11677-PA	348	FBgn0183417	FBtr0211587
Dsim\GD11679-PA	447	FBgn0183419	FBtr0211589
Dsim\GD11680-PA	651	FBgn0183420	FBtr0211590
Dsim\GD11681-PB	2277	FBgn0183421	FBtr0347637
Dsim\GD11682-PA	843	FBgn0183422	FBtr0211592
Dsim\GD11684-PA	390	FBgn0183424	FBtr0211594
Dsim\GD11685-PA	405	FBgn0183425	FBtr0211595
Dsim\GD11686-PA	408	FBgn0183426	FBtr0211596
Dsim\GD11687-PA	444	FBgn0183427	FBtr0211597
Dsim\GD11688-PA	366	FBgn0183428	FBtr0211598
Dsim\GD11689-PA	387	FBgn0183429	FBtr0211599
Dsim\GD11691-PA	435	FBgn0183431	FBtr0211601
Dsim\GD11692-PA	507	FBgn0183432	FBtr0211602
Dsim\GD11693-PA	453	FBgn0183433	FBtr0211603
Dsim\Obp59a-PA	609	FBgn0183434	FBtr0211604
Dsim\Obp58b-PA	612	FBgn0183435	FBtr0211605
Dsim\Obp58d-PA	657	FBgn0183436	FBtr0211606
Dsim\GD11697-PD	3897	FBgn0183437	FBtr0355355
Dsim\GD11699-PA	3723	FBgn0183439	FBtr0211609
Dsim\GD11700-PB	465	FBgn0183440	FBtr0359021
Dsim\GD11702-PA	888	FBgn0183442	FBtr0211612
Dsim\GD11704-PB	1659	FBgn0183444	FBtr0356158
Dsim\GD11705-PA	3417	FBgn0183445	FBtr0211615
Dsim\GD11706-PI	3336	FBgn0183446	FBtr0364886
Dsim\GD11710-PA	1494	FBgn0183450	FBtr0211620
Dsim\GD11714-PA	1488	FBgn0183454	FBtr0211624
Dsim\GD11715-PA	1461	FBgn0183455	FBtr0211625
Dsim\GD11716-PA	423	FBgn0183456	FBtr0211626
Dsim\GD11717-PA	1371	FBgn0183457	FBtr0211627
Dsim\GD11718-PA	792	FBgn0183458	FBtr0211628
Dsim\GD11719-PD	2364	FBgn0183459	FBtr0351893
Dsim\GD11720-PB	777	FBgn0183460	FBtr0348155
Dsim\GD11721-PA	4341	FBgn0183461	FBtr0211631
Dsim\GD11722-PA	1083	FBgn0183462	FBtr0211632
Dsim\GD11724-PA	4014	FBgn0183464	FBtr0211634
Dsim\GD11726-PB	2151	FBgn0183466	FBtr0348309
Dsim\GD11727-PA	591	FBgn0183467	FBtr0211637
Dsim\GD11732-PA	2145	FBgn0183471	FBtr0211642
Dsim\GD11733-PA	2052	FBgn0183472	FBtr0211643
Dsim\GD11735-PB	1170	FBgn0183474	FBtr0349587
Dsim\GD11736-PA	1299	FBgn0183475	FBtr0211646
Dsim\GD11738-PB	1128	FBgn0183477	FBtr0360106
Dsim\GD11739-PB	1107	FBgn0183478	FBtr0352955
Dsim\GD11741-PA	213	FBgn0183480	FBtr0211651
Dsim\GD11742-PA	2199	FBgn0183481	FBtr0211652
Dsim\GD11743-PA	2793	FBgn0183482	FBtr0211653
Dsim\GD11744-PA	786	FBgn0183483	FBtr0211654
Dsim\GD11745-PA	1044	FBgn0183484	FBtr0211655
Dsim\GD11746-PB	468	FBgn0183485	FBtr0358157
Dsim\GD11747-PA	519	FBgn0183486	FBtr0211657
Dsim\GD11748-PD	2685	FBgn0183487	FBtr0358125
Dsim\GD11750-PA	822	FBgn0183489	FBtr0211660
Dsim\GD11751-PA	285	FBgn0183490	FBtr0211661
Dsim\GD11753-PA	843	FBgn0183492	FBtr0211663
Dsim\GD11754-PA	474	FBgn0183493	FBtr0211664
Dsim\GD11756-PB	663	FBgn0183495	FBtr0347618
Dsim\GD11757-PB	4137	FBgn0183496	FBtr0348403
Dsim\GD11758-PA	1299	FBgn0183497	FBtr0211668
Dsim\GD11759-PA	1239	FBgn0183498	FBtr0211669
Dsim\GD11760-PB	1731	FBgn0183499	FBtr0360731
Dsim\GD11761-PA	417	FBgn0183500	FBtr0211671
Dsim\GD11766-PB	4269	FBgn0183505	FBtr0356784
Dsim\GD11769-PB	615	FBgn0183508	FBtr0353401
Dsim\GD11771-PB	2820	FBgn0183510	FBtr0358654
Dsim\GD11772-PA	1230	FBgn0183511	FBtr0211682
Dsim\GD11773-PA	540	FBgn0183512	FBtr0211683
Dsim\GD11774-PA	972	FBgn0183513	FBtr0211684
Dsim\GD11775-PA	1119	FBgn0183514	FBtr0211685
Dsim\GD11776-PA	3066	FBgn0183515	FBtr0211686
Dsim\GD11777-PA	2850	FBgn0183516	FBtr0211687
Dsim\GD11778-PA	672	FBgn0183517	FBtr0211688
Dsim\GD11779-PB	1434	FBgn0183518	FBtr0365551
Dsim\GD11780-PC	2730	FBgn0183519	FBtr0359107
Dsim\GD11781-PB	2850	FBgn0183520	FBtr0350552
Dsim\GD11782-PB	1095	FBgn0183521	FBtr0361326
Dsim\GD11783-PA	942	FBgn0183522	FBtr0211693
Dsim\GD11785-PA	1221	FBgn0183524	FBtr0211695
Dsim\GD11787-PA	579	FBgn0183526	FBtr0211697
Dsim\GD11788-PA	2310	FBgn0183527	FBtr0211698
Dsim\GD11789-PC	1560	FBgn0183528	FBtr0355511
Dsim\GD11791-PA	1494	FBgn0183530	FBtr0211701
Dsim\GD11795-PA	339	FBgn0183534	FBtr0211705
Dsim\GD11796-PB	621	FBgn0183535	FBtr0359705
Dsim\GD11797-PA	870	FBgn0183536	FBtr0211707
Dsim\GD11798-PA	1959	FBgn0183537	FBtr0211708
Dsim\GD11799-PB	3573	FBgn0183538	FBtr0364388
Dsim\GD11801-PB	990	FBgn0183540	FBtr0351329
Dsim\GD11802-PA	1368	FBgn0183541	FBtr0211712
Dsim\GD11803-PA	591	FBgn0183542	FBtr0211713
Dsim\GD11804-PA	861	FBgn0183543	FBtr0211714
Dsim\GD11805-PA	783	FBgn0183544	FBtr0211715
Dsim\GD11806-PB	2244	FBgn0183545	FBtr0348151
Dsim\GD11807-PA	1434	FBgn0183546	FBtr0211717
Dsim\GD11808-PB	4449	FBgn0183547	FBtr0354568
Dsim\GD11809-PB	1026	FBgn0183548	FBtr0347632
Dsim\GD11810-PF	3279	FBgn0183549	FBtr0354933
Dsim\GD11811-PA	996	FBgn0183550	FBtr0211721
Dsim\GD11812-PA	1158	FBgn0183551	FBtr0211722
Dsim\GD11813-PA	1101	FBgn0183552	FBtr0211723
Dsim\GD11814-PA	1851	FBgn0183553	FBtr0211724
Dsim\GD11815-PB	1608	FBgn0183554	FBtr0356514
Dsim\GD11816-PA	576	FBgn0183555	FBtr0211726
Dsim\GD11817-PA	1200	FBgn0183556	FBtr0211727
Dsim\GD11818-PA	2409	FBgn0183557	FBtr0211728
Dsim\GD11820-PA	2958	FBgn0183559	FBtr0211730
Dsim\GD11821-PB	2127	FBgn0183560	FBtr0364501
Dsim\GD11822-PA	1953	FBgn0183561	FBtr0211732
Dsim\GD11823-PB	6162	FBgn0183562	FBtr0360164
Dsim\GD11824-PB	2568	FBgn0183563	FBtr0359619
Dsim\GD11825-PA	723	FBgn0183564	FBtr0211735
Dsim\GD11826-PA	381	FBgn0183565	FBtr0211736
Dsim\GD11828-PA	1908	FBgn0183567	FBtr0211738
Dsim\GD11829-PA	489	FBgn0183568	FBtr0211739
Dsim\GD11830-PA	498	FBgn0183569	FBtr0211740
Dsim\GD11831-PA	549	FBgn0183570	FBtr0211741
Dsim\GD11832-PB	1614	FBgn0183571	FBtr0347819
Dsim\GD11835-PB	6867	FBgn0183574	FBtr0354211
Dsim\GD11837-PA	1044	FBgn0183576	FBtr0211747
Dsim\GD11838-PB	4287	FBgn0183577	FBtr0364127
Dsim\GD11839-PA	1527	FBgn0183578	FBtr0211749
Dsim\GD11840-PA	6507	FBgn0183579	FBtr0211750
Dsim\GD11843-PA	960	FBgn0183582	FBtr0211753
Dsim\GD11844-PA	3366	FBgn0183583	FBtr0211754
Dsim\GD11846-PB	1749	FBgn0183585	FBtr0355282
Dsim\GD11847-PA	1566	FBgn0183586	FBtr0211757
Dsim\GD11848-PD	2295	FBgn0183587	FBtr0364017
Dsim\GD11849-PB	2130	FBgn0183588	FBtr0360293
Dsim\GD11850-PB	2064	FBgn0183589	FBtr0349888
Dsim\GD11852-PA	1350	FBgn0183591	FBtr0211762
Dsim\GD11853-PA	438	FBgn0183592	FBtr0211763
Dsim\GD11854-PA	1017	FBgn0183593	FBtr0211764
Dsim\GD11855-PB	2091	FBgn0183594	FBtr0354101
Dsim\GD11857-PA	1170	FBgn0183596	FBtr0211767
Dsim\GD11858-PA	1215	FBgn0183597	FBtr0211768
Dsim\GD11859-PA	726	FBgn0183598	FBtr0211769
Dsim\GD11860-PA	393	FBgn0183599	FBtr0211770
Dsim\GD11861-PB	2163	FBgn0183600	FBtr0364993
Dsim\GD11862-PA	2238	FBgn0183601	FBtr0211772
Dsim\GD11864-PA	627	FBgn0183603	FBtr0211774
Dsim\GD11868-PB	2940	FBgn0183607	FBtr0356253
Dsim\GD11869-PA	333	FBgn0183608	FBtr0211779
Dsim\GD11870-PA	441	FBgn0183609	FBtr0211780
Dsim\GD11871-PC	432	FBgn0183610	FBtr0352556
Dsim\GD11873-PA	2604	FBgn0183612	FBtr0211783
Dsim\GD11874-PB	2172	FBgn0183613	FBtr0350204
Dsim\GD11875-PB	1920	FBgn0183614	FBtr0362492
Dsim\GD11876-PA	1752	FBgn0183615	FBtr0211786
Dsim\GD11878-PB	1389	FBgn0183617	FBtr0348449
Dsim\GD11879-PB	975	FBgn0183618	FBtr0357116
Dsim\GD11880-PB	1434	FBgn0183619	FBtr0353002
Dsim\GD11881-PA	735	FBgn0183620	FBtr0211791
Dsim\GD11882-PA	909	FBgn0183621	FBtr0211792
Dsim\GD11883-PB	624	FBgn0183622	FBtr0351694
Dsim\GD11884-PA	1479	FBgn0183623	FBtr0211794
Dsim\GD11885-PA	1557	FBgn0183624	FBtr0211795
Dsim\GD11886-PA	1569	FBgn0183625	FBtr0211796
Dsim\GD11888-PA	891	FBgn0183627	FBtr0211798
Dsim\GD11889-PA	627	FBgn0183628	FBtr0211799
Dsim\GD11890-PA	528	FBgn0183629	FBtr0211800
Dsim\GD11891-PA	1488	FBgn0183630	FBtr0211801
Dsim\GD11892-PA	3831	FBgn0183631	FBtr0211802
Dsim\GD11893-PA	1278	FBgn0183632	FBtr0211803
Dsim\GD11894-PA	1203	FBgn0183633	FBtr0211804
Dsim\GD11895-PA	969	FBgn0183634	FBtr0211805
Dsim\GD11896-PA	753	FBgn0183635	FBtr0211806
Dsim\GD11897-PA	1530	FBgn0183636	FBtr0211807
Dsim\GD11898-PB	594	FBgn0183637	FBtr0347714
Dsim\GD11899-PB	366	FBgn0183638	FBtr0359566
Dsim\GD11900-PB	228	FBgn0183639	FBtr0356728
Dsim\GD11901-PB	1059	FBgn0183640	FBtr0356853
Dsim\GD11903-PB	750	FBgn0183642	FBtr0350371
Dsim\GD11905-PA	1146	FBgn0183644	FBtr0211815
Dsim\GD11906-PA	1611	FBgn0183645	FBtr0211816
Dsim\GD11907-PB	1977	FBgn0183646	FBtr0348107
Dsim\GD11908-PA	1146	FBgn0183647	FBtr0211818
Dsim\GD11909-PG	8556	FBgn0183648	FBtr0354920
Dsim\GD11912-PB	660	FBgn0183651	FBtr0351105
Dsim\GD11913-PC	3246	FBgn0183652	FBtr0361387
Dsim\GD11914-PA	804	FBgn0183653	FBtr0211824
Dsim\GD11915-PA	1794	FBgn0183654	FBtr0211825
Dsim\GD11916-PA	1467	FBgn0183655	FBtr0211826
Dsim\GD11917-PA	1464	FBgn0183656	FBtr0211827
Dsim\GD11918-PA	1284	FBgn0183657	FBtr0211828
Dsim\GD11920-PC	816	FBgn0183659	FBtr0364459
Dsim\GD11921-PA	1497	FBgn0183660	FBtr0211831
Dsim\GD11941-PA	615	FBgn0183680	FBtr0211851
Dsim\GD11944-PA	1890	FBgn0183683	FBtr0211854
Dsim\GD11958-PA	507	FBgn0183697	FBtr0211868
Dsim\GD11960-PC	933	FBgn0183699	FBtr0357446
Dsim\GD11962-PA	411	FBgn0183701	FBtr0211872
Dsim\GD11964-PB	1419	FBgn0183703	FBtr0349048
Dsim\GD11966-PB	3387	FBgn0183705	FBtr0356546
Dsim\GD11969-PB	1656	FBgn0183708	FBtr0360529
Dsim\GD11970-PB	3492	FBgn0183709	FBtr0348868
Dsim\GD11973-PA	741	FBgn0183712	FBtr0211883
Dsim\GD11974-PC	1881	FBgn0183713	FBtr0365288
Dsim\GD11975-PB	918	FBgn0183714	FBtr0361978
Dsim\GD11979-PB	1668	FBgn0183718	FBtr0347743
Dsim\GD11981-PA	1275	FBgn0183720	FBtr0211891
Dsim\GD11982-PB	1893	FBgn0183721	FBtr0348650
Dsim\GD11983-PA	1029	FBgn0183722	FBtr0211893
Dsim\GD11984-PB	5763	FBgn0183723	FBtr0356487
Dsim\GD11985-PA	222	FBgn0183724	FBtr0211895
Dsim\GD11986-PB	2865	FBgn0183725	FBtr0350475
Dsim\GD11988-PA	1932	FBgn0183727	FBtr0211898
Dsim\GD11991-PA	2001	FBgn0183730	FBtr0211901
Dsim\GD11992-PA	1068	FBgn0183731	FBtr0211902
Dsim\GD11995-PA	522	FBgn0183734	FBtr0211905
Dsim\GD11996-PA	789	FBgn0183735	FBtr0211906
Dsim\GD11998-PC	1428	FBgn0183737	FBtr0363777
Dsim\GD11999-PA	1110	FBgn0183738	FBtr0211909
Dsim\GD12000-PB	903	FBgn0183739	FBtr0352782
Dsim\GD12001-PA	2355	FBgn0183740	FBtr0211911
Dsim\GD12002-PA	1017	FBgn0183741	FBtr0211912
Dsim\GD12004-PB	2106	FBgn0183743	FBtr0353429
Dsim\GD12006-PA	2421	FBgn0183745	FBtr0211916
Dsim\GD12008-PB	714	FBgn0183747	FBtr0361888
Dsim\GD12010-PB	1812	FBgn0183749	FBtr0352409
Dsim\GD12011-PB	1248	FBgn0183750	FBtr0361450
Dsim\GD12013-PA	1077	FBgn0183752	FBtr0211923
Dsim\GD12014-PA	387	FBgn0183753	FBtr0211924
Dsim\GD12017-PA	795	FBgn0183756	FBtr0211927
Dsim\GD12020-PB	630	FBgn0183759	FBtr0361534
Dsim\GD12021-PA	906	FBgn0183760	FBtr0211931
Dsim\GD12023-PA	279	FBgn0183762	FBtr0211933
Dsim\GD12024-PA	5304	FBgn0183763	FBtr0211934
Dsim\GD12026-PB	2361	FBgn0183765	FBtr0351032
Dsim\GD12028-PG	2514	FBgn0183767	FBtr0352915
Dsim\GD12032-PA	849	FBgn0183771	FBtr0211942
Dsim\GD12033-PB	1494	FBgn0183772	FBtr0362168
Dsim\GD12034-PB	1593	FBgn0183773	FBtr0354718
Dsim\GD12035-PB	1809	FBgn0183774	FBtr0359545
Dsim\GD12037-PA	1419	FBgn0183776	FBtr0211947
Dsim\GD12040-PB	2655	FBgn0183779	FBtr0351767
Dsim\GD12046-PA	657	FBgn0183785	FBtr0211956
Dsim\GD12047-PA	744	FBgn0183786	FBtr0211957
Dsim\GD12048-PA	2775	FBgn0183787	FBtr0211958
Dsim\GD12049-PA	549	FBgn0183788	FBtr0211959
Dsim\GD12050-PA	501	FBgn0183789	FBtr0211960
Dsim\GD12051-PA	1092	FBgn0183790	FBtr0211961
Dsim\GD12052-PB	893	FBgn0183791	FBtr0362025
Dsim\GD12053-PB	291	FBgn0183792	FBtr0364960
Dsim\GD12054-PB	2823	FBgn0183793	FBtr0359488
Dsim\GD12055-PB	1758	FBgn0183794	FBtr0364757
Dsim\GD12056-PB	1557	FBgn0183795	FBtr0348474
Dsim\GD12057-PA	1119	FBgn0183796	FBtr0211967
Dsim\GD12058-PA	759	FBgn0183797	FBtr0211968
Dsim\GD12059-PB	1668	FBgn0183798	FBtr0349012
Dsim\GD12063-PA	603	FBgn0183802	FBtr0211973
Dsim\GD12064-PA	558	FBgn0183803	FBtr0211974
Dsim\GD12066-PB	762	FBgn0183805	FBtr0359359
Dsim\GD12067-PB	1032	FBgn0183806	FBtr0359279
Dsim\GD12069-PB	10062	FBgn0183808	FBtr0357796
Dsim\GD12072-PA	456	FBgn0183810	FBtr0211982
Dsim\GD12074-PA	4290	FBgn0183812	FBtr0211984
Dsim\GD12075-PB	387	FBgn0183813	FBtr0348200
Dsim\GD12076-PA	1077	FBgn0183814	FBtr0211986
Dsim\GD12077-PC	2898	FBgn0183815	FBtr0364954
Dsim\GD12078-PA	1602	FBgn0183816	FBtr0211988
Dsim\GD12080-PA	2670	FBgn0183818	FBtr0211990
Dsim\GD12083-PB	1365	FBgn0183821	FBtr0349548
Dsim\GD12084-PA	258	FBgn0183822	FBtr0211994
Dsim\GD12087-PB	1884	FBgn0183825	FBtr0360783
Dsim\GD12088-PA	810	FBgn0183826	FBtr0211998
Dsim\GD12089-PB	474	FBgn0183827	FBtr0357401
Dsim\GD12090-PA	585	FBgn0183828	FBtr0212000
Dsim\GD12091-PA	516	FBgn0183829	FBtr0212001
Dsim\GD12092-PA	588	FBgn0183830	FBtr0212002
Dsim\GD12093-PA	687	FBgn0183831	FBtr0212003
Dsim\GD12094-PA	1569	FBgn0183832	FBtr0212004
Dsim\GD12096-PD	1977	FBgn0183834	FBtr0362958
Dsim\GD12097-PA	4461	FBgn0183835	FBtr0212007
Dsim\GD12099-PA	414	FBgn0183837	FBtr0212009
Dsim\GD12100-PB	4437	FBgn0183838	FBtr0347893
Dsim\GD12101-PB	1404	FBgn0183839	FBtr0359071
Dsim\GD12102-PB	3039	FBgn0183840	FBtr0356357
Dsim\GD12105-PA	699	FBgn0183843	FBtr0212015
Dsim\GD12106-PC	1437	FBgn0183844	FBtr0358524
Dsim\GD12107-PA	1719	FBgn0183845	FBtr0212017
Dsim\GD12108-PB	6810	FBgn0183846	FBtr0354607
Dsim\GD12110-PA	1161	FBgn0183847	FBtr0212020
Dsim\GD12111-PA	723	FBgn0183848	FBtr0212021
Dsim\GD12112-PA	2310	FBgn0183849	FBtr0212022
Dsim\GD12113-PB	3324	FBgn0183850	FBtr0361276
Dsim\GD12114-PB	1812	FBgn0183851	FBtr0348101
Dsim\GD12115-PA	861	FBgn0183852	FBtr0212025
Dsim\GD12116-PB	1287	FBgn0183853	FBtr0356677
Dsim\GD12117-PB	1524	FBgn0183854	FBtr0354690
Dsim\GD12118-PB	1698	FBgn0183855	FBtr0362484
Dsim\GD12119-PB	1665	FBgn0183856	FBtr0362474
Dsim\GD12120-PA	828	FBgn0183857	FBtr0212030
Dsim\GD12121-PA	699	FBgn0183858	FBtr0212031
Dsim\GD12122-PA	1104	FBgn0183859	FBtr0212032
Dsim\GD12123-PA	3876	FBgn0183860	FBtr0212033
Dsim\GD12124-PA	1173	FBgn0183861	FBtr0212034
Dsim\GD12125-PB	1047	FBgn0183862	FBtr0348747
Dsim\GD12126-PA	369	FBgn0183863	FBtr0212036
Dsim\GD12127-PA	384	FBgn0183864	FBtr0212037
Dsim\GD12128-PA	1092	FBgn0183865	FBtr0212038
Dsim\GD12129-PA	498	FBgn0183866	FBtr0212039
Dsim\GD12130-PB	2013	FBgn0183867	FBtr0351852
Dsim\GD12131-PA	1782	FBgn0183868	FBtr0212041
Dsim\GD12132-PA	972	FBgn0183869	FBtr0212042
Dsim\GD12134-PA	375	FBgn0183871	FBtr0212044
Dsim\GD12135-PB	1572	FBgn0183872	FBtr0350750
Dsim\GD12136-PA	1032	FBgn0183873	FBtr0212046
Dsim\GD12137-PB	462	FBgn0183874	FBtr0361558
Dsim\GD12138-PA	1449	FBgn0183875	FBtr0212048
Dsim\GD12141-PB	1834	FBgn0183878	FBtr0356618
Dsim\GD12142-PC	5157	FBgn0183879	FBtr0354490
Dsim\GD12143-PA	1947	FBgn0183880	FBtr0212053
Dsim\GD12144-PB	3150	FBgn0183881	FBtr0364200
Dsim\GD12145-PA	567	FBgn0183882	FBtr0212055
Dsim\GD12146-PA	825	FBgn0183883	FBtr0212056
Dsim\GD12147-PC	8295	FBgn0183884	FBtr0364730
Dsim\GD12152-PA	3315	FBgn0183889	FBtr0212062
Dsim\GD12155-PC	3978	FBgn0183892	FBtr0348548
Dsim\GD12156-PB	1338	FBgn0183893	FBtr0354352
Dsim\GD12158-PA	2280	FBgn0183895	FBtr0212068
Dsim\GD12159-PA	1614	FBgn0183896	FBtr0212069
Dsim\GD12160-PA	1023	FBgn0183897	FBtr0212070
Dsim\GD12161-PA	1179	FBgn0183898	FBtr0212071
Dsim\GD12162-PB	1455	FBgn0183899	FBtr0353366
Dsim\GD12163-PA	2763	FBgn0183900	FBtr0212073
Dsim\GD12164-PA	1032	FBgn0183901	FBtr0212074
Dsim\GD12165-PA	855	FBgn0183902	FBtr0212075
Dsim\GD12166-PA	951	FBgn0183903	FBtr0212076
Dsim\GD12168-PA	543	FBgn0183905	FBtr0212078
Dsim\GD12169-PB	1410	FBgn0183906	FBtr0351384
Dsim\GD12171-PA	822	FBgn0183908	FBtr0212081
Dsim\GD12173-PB	1971	FBgn0183909	FBtr0364429
Dsim\GD12177-PA	1356	FBgn0183913	FBtr0212087
Dsim\GD12178-PB	1533	FBgn0183914	FBtr0354707
Dsim\GD12179-PB	1065	FBgn0183915	FBtr0350678
Dsim\GD12180-PA	621	FBgn0183916	FBtr0212090
Dsim\GD12181-PB	1542	FBgn0183917	FBtr0350029
Dsim\GD12182-PA	774	FBgn0183918	FBtr0212092
Dsim\GD12183-PA	4608	FBgn0183919	FBtr0212093
Dsim\GD12184-PB	1149	FBgn0183920	FBtr0364305
Dsim\GD12185-PA	1143	FBgn0183921	FBtr0212095
Dsim\GD12186-PA	861	FBgn0183922	FBtr0212096
Dsim\GD12187-PB	1143	FBgn0183923	FBtr0352580
Dsim\GD12188-PA	1530	FBgn0183924	FBtr0212098
Dsim\GD12189-PB	1122	FBgn0183925	FBtr0352525
Dsim\GD12190-PA	1356	FBgn0183926	FBtr0212100
Dsim\GD12193-PA	2010	FBgn0183929	FBtr0212103
Dsim\GD12194-PA	1452	FBgn0183930	FBtr0212104
Dsim\GD12195-PA	1236	FBgn0183931	FBtr0212105
Dsim\GD12196-PA	1347	FBgn0183932	FBtr0212106
Dsim\GD12197-PA	3096	FBgn0183933	FBtr0212107
Dsim\GD12198-PA	2700	FBgn0183934	FBtr0212108
Dsim\GD12199-PA	1602	FBgn0183935	FBtr0212109
Dsim\GD12200-PC	1482	FBgn0183936	FBtr0361344
Dsim\GD12201-PA	888	FBgn0183937	FBtr0212111
Dsim\GD12202-PA	4053	FBgn0183938	FBtr0212112
Dsim\GD12203-PA	789	FBgn0183939	FBtr0212113
Dsim\GD12205-PA	3819	FBgn0183941	FBtr0212115
Dsim\GD12206-PE	4392	FBgn0183942	FBtr0351874
Dsim\GD12208-PA	1047	FBgn0183944	FBtr0212118
Dsim\GD12210-PA	1080	FBgn0183946	FBtr0212120
Dsim\GD12212-PA	1260	FBgn0183948	FBtr0212122
Dsim\GD12213-PA	1107	FBgn0183949	FBtr0212123
Dsim\GD12214-PA	987	FBgn0183950	FBtr0212124
Dsim\GD12218-PA	921	FBgn0183954	FBtr0212128
Dsim\GD12219-PB	1119	FBgn0183955	FBtr0365378
Dsim\GD12220-PA	489	FBgn0183956	FBtr0212130
Dsim\GD12221-PB	1059	FBgn0183957	FBtr0352087
Dsim\GD12222-PA	1263	FBgn0183958	FBtr0212132
Dsim\GD12223-PA	381	FBgn0183959	FBtr0212133
Dsim\GD12224-PB	1911	FBgn0183960	FBtr0365289
Dsim\GD12225-PB	2079	FBgn0183961	FBtr0363405
Dsim\GD12228-PA	1803	FBgn0183964	FBtr0212138
Dsim\GD12229-PA	543	FBgn0183965	FBtr0212139
Dsim\GD12231-PB	2619	FBgn0183967	FBtr0347821
Dsim\GD12233-PA	1461	FBgn0183969	FBtr0212143
Dsim\GD12234-PA	549	FBgn0183970	FBtr0212144
Dsim\GD12235-PA	564	FBgn0183971	FBtr0212145
Dsim\GD12236-PA	1221	FBgn0183972	FBtr0212146
Dsim\GD12237-PA	507	FBgn0183973	FBtr0212147
Dsim\GD12238-PB	810	FBgn0183974	FBtr0351141
Dsim\GD12239-PB	2862	FBgn0183975	FBtr0353499
Dsim\GD12240-PA	984	FBgn0183976	FBtr0212150
Dsim\GD12243-PB	5952	FBgn0183978	FBtr0349481
Dsim\GD12244-PA	624	FBgn0183979	FBtr0212154
Dsim\GD12245-PB	1392	FBgn0183980	FBtr0364087
Dsim\GD12246-PA	1239	FBgn0183981	FBtr0212156
Dsim\GD12247-PA	1242	FBgn0183982	FBtr0212157
Dsim\GD12248-PA	1515	FBgn0183983	FBtr0212158
Dsim\GD12249-PB	306	FBgn0183984	FBtr0358179
Dsim\GD12250-PA	636	FBgn0183985	FBtr0212160
Dsim\GD12251-PB	906	FBgn0183986	FBtr0351099
Dsim\GD12252-PA	1326	FBgn0183987	FBtr0212162
Dsim\GD12255-PA	1626	FBgn0183990	FBtr0212165
Dsim\GD12256-PB	1596	FBgn0183991	FBtr0352386
Dsim\GD12257-PA	2049	FBgn0183992	FBtr0212167
Dsim\GD12258-PB	2332	FBgn0183993	FBtr0351484
Dsim\GD12260-PC	1698	FBgn0183995	FBtr0352623
Dsim\GD12261-PB	1296	FBgn0183996	FBtr0363583
Dsim\GD12263-PD	1365	FBgn0183998	FBtr0355188
Dsim\GD12264-PA	2943	FBgn0183999	FBtr0212174
Dsim\GD12265-PA	3960	FBgn0184000	FBtr0212175
Dsim\GD12266-PB	3069	FBgn0184001	FBtr0352391
Dsim\Obp76a-PA	462	FBgn0184002	FBtr0212177
Dsim\GD12268-PB	6681	FBgn0184003	FBtr0348077
Dsim\GD12269-PA	1224	FBgn0184004	FBtr0212179
