Dsim\GD17651-PH	1686	FBgn0189201	FBtr0354800
Dsim\GD17651-PI	1620	FBgn0189201	FBtr0355566
Dsim\GD17651-PJ	1674	FBgn0189201	FBtr0357240
Dsim\GD17651-PK	1722	FBgn0189201	FBtr0357431
Dsim\GD17651-PL	1827	FBgn0189201	FBtr0357624
Dsim\GD17651-PM	1302	FBgn0189201	FBtr0357888
Dsim\GD17651-PN	1758	FBgn0189201	FBtr0358937
Dsim\GD17651-PO	1161	FBgn0189201	FBtr0359423
Dsim\GD17651-PP	1107	FBgn0189201	FBtr0360252
Dsim\GD17651-PQ	1620	FBgn0189201	FBtr0363307
Dsim\GD17651-PR	1095	FBgn0189201	FBtr0363669
Dsim\GD17652-PA	1344	FBgn0189202	FBtr0217562
Dsim\GD17653-PC	750	FBgn0189203	FBtr0350761
Dsim\GD17653-PD	687	FBgn0189203	FBtr0351100
Dsim\GD17653-PJ	816	FBgn0189203	FBtr0356117
Dsim\GD17655-PB	1617	FBgn0189205	FBtr0358882
Dsim\GD17657-PB	2121	FBgn0189206	FBtr0364288
Dsim\GD17660-PA	762	FBgn0189209	FBtr0217570
Dsim\GD17666-PA	2928	FBgn0189215	FBtr0217576
Dsim\GD17671-PA	945	FBgn0189220	FBtr0217581
Dsim\GD17672-PB	1374	FBgn0189221	FBtr0350915
Dsim\GD17672-PC	762	FBgn0189221	FBtr0361014
Dsim\GD17673-PA	894	FBgn0189222	FBtr0217583
Dsim\GD17676-PB	2334	FBgn0189225	FBtr0354850
Dsim\GD17676-PC	2331	FBgn0189225	FBtr0358448
Dsim\GD17678-PA	981	FBgn0189227	FBtr0217588
Dsim\GD17680-PA	288	FBgn0189229	FBtr0217590
Dsim\GD17683-PA	609	FBgn0189232	FBtr0217593
Dsim\Obp99b-PA	450	FBgn0189234	FBtr0217595
Dsim\GD17687-PA	159	FBgn0189236	FBtr0217597
Dsim\Obp99c-PA	456	FBgn0189239	FBtr0217600
Dsim\GD17691-PB	708	FBgn0189240	FBtr0354246
Dsim\GD17691-PC	429	FBgn0189240	FBtr0357185
Dsim\GD17693-PB	7185	FBgn0189242	FBtr0359087
Dsim\GD17695-PB	1257	FBgn0189244	FBtr0354942
Dsim\GD17697-PB	981	FBgn0189246	FBtr0360621
Dsim\GD17698-PB	891	FBgn0189247	FBtr0352926
Dsim\GD17698-PC	1434	FBgn0189247	FBtr0363172
Dsim\GD17699-PA	2232	FBgn0189248	FBtr0217609
Dsim\GD17699-PB	1674	FBgn0189248	FBtr0364995
Dsim\GD17702-PB	1695	FBgn0189251	FBtr0353102
Dsim\GD17705-PA	2124	FBgn0189254	FBtr0217615
Dsim\GD17706-PA	549	FBgn0189255	FBtr0217616
Dsim\GD17709-PB	2424	FBgn0189258	FBtr0358496
Dsim\GD17712-PA	1212	FBgn0189261	FBtr0217622
Dsim\GD17712-PB	1116	FBgn0189261	FBtr0365199
Dsim\GD17715-PB	6903	FBgn0189264	FBtr0353591
Dsim\GD17715-PC	6903	FBgn0189264	FBtr0361459
Dsim\GD17720-PA	1341	FBgn0189269	FBtr0217630
Dsim\GD17720-PB	1404	FBgn0189269	FBtr0352025
Dsim\GD17724-PA	597	FBgn0189273	FBtr0217634
Dsim\GD17726-PA	714	FBgn0189275	FBtr0217636
Dsim\GD17731-PB	705	FBgn0189280	FBtr0357772
Dsim\GD17741-PA	621	FBgn0189290	FBtr0217651
Dsim\GD17753-PA	2439	FBgn0189301	FBtr0217663
Dsim\GD17753-PB	2454	FBgn0189301	FBtr0358891
Dsim\GD17760-PB	1425	FBgn0189308	FBtr0350257
Dsim\GD17764-PA	756	FBgn0189312	FBtr0217674
Dsim\GD17764-PB	756	FBgn0189312	FBtr0359163
Dsim\GD17764-PC	756	FBgn0189312	FBtr0362987
Dsim\GD17764-PD	756	FBgn0189312	FBtr0364587
Dsim\GD17764-PE	756	FBgn0189312	FBtr0364709
Dsim\GD17775-PA	297	FBgn0189323	FBtr0217685
Dsim\GD17776-PB	894	FBgn0189324	FBtr0357802
Dsim\GD17781-PB	168	FBgn0189329	FBtr0351864
Dsim\GD17786-PA	1932	FBgn0189334	FBtr0217696
Dsim\GD17786-PB	1932	FBgn0189334	FBtr0361569
Dsim\GD17786-PC	1932	FBgn0189334	FBtr0363717
Dsim\GD17799-PB	478	FBgn0189347	FBtr0352330
Dsim\GD17803-PB	564	FBgn0189351	FBtr0348504
Dsim\GD17805-PB	1962	FBgn0189353	FBtr0359928
Dsim\GD17823-PA	1170	FBgn0189371	FBtr0217733
Dsim\GD17823-PB	1170	FBgn0189371	FBtr0356888
Dsim\GD17824-PA	792	FBgn0189372	FBtr0217734
Dsim\GD17831-PB	1035	FBgn0189379	FBtr0353084
Dsim\GD17831-PC	1314	FBgn0189379	FBtr0355782
Dsim\GD17831-PD	1314	FBgn0189379	FBtr0356471
Dsim\GD17831-PE	1314	FBgn0189379	FBtr0364262
Dsim\GD17839-PB	1761	FBgn0189387	FBtr0353654
Dsim\GD17839-PC	1755	FBgn0189387	FBtr0361270
Dsim\GD17842-PA	1440	FBgn0189390	FBtr0217752
Dsim\GD17845-PB	4449	FBgn0189393	FBtr0351370
Dsim\GD17845-PC	4449	FBgn0189393	FBtr0351595
Dsim\GD17853-PA	2799	FBgn0189400	FBtr0217763
Dsim\GD17853-PB	2799	FBgn0189400	FBtr0348948
Dsim\GD17853-PC	2799	FBgn0189400	FBtr0351240
Dsim\GD17853-PD	2799	FBgn0189400	FBtr0354146
Dsim\GD17853-PE	2799	FBgn0189400	FBtr0358357
Dsim\GD17862-PA	2820	FBgn0189409	FBtr0217772
Dsim\GD17870-PB	231	FBgn0189417	FBtr0360030
Dsim\GD17884-PB	2772	FBgn0189431	FBtr0359612
Dsim\GD17893-PB	342	FBgn0189440	FBtr0351161
Dsim\GD17893-PC	345	FBgn0189440	FBtr0358073
Dsim\GD17895-PA	1131	FBgn0189442	FBtr0217805
Dsim\GD17898-PA	3018	FBgn0189445	FBtr0217808
Dsim\GD17905-PB	1689	FBgn0189451	FBtr0361268
Dsim\GD17906-PA	402	FBgn0189452	FBtr0217816
Dsim\GD17909-PB	384	FBgn0189455	FBtr0356783
Dsim\GD17911-PA	812	FBgn0189457	FBtr0217821
Dsim\GD17913-PA	2094	FBgn0189459	FBtr0217823
Dsim\GD17917-PA	1035	FBgn0189463	FBtr0217827
Dsim\GD17922-PA	981	FBgn0189468	FBtr0217832
Dsim\GD17924-PB	266	FBgn0189470	FBtr0347951
Dsim\GD17928-PA	540	FBgn0189474	FBtr0217838
Dsim\GD17939-PA	1398	FBgn0189485	FBtr0217849
Dsim\GD17939-PB	1407	FBgn0189485	FBtr0349202
Dsim\GD17941-PB	3861	FBgn0189487	FBtr0348979
Dsim\GD17941-PC	3348	FBgn0189487	FBtr0350964
Dsim\GD17941-PD	3843	FBgn0189487	FBtr0351469
Dsim\GD17941-PE	3741	FBgn0189487	FBtr0353220
Dsim\GD17941-PF	3642	FBgn0189487	FBtr0353950
Dsim\GD17941-PG	3714	FBgn0189487	FBtr0354296
Dsim\GD17941-PH	3834	FBgn0189487	FBtr0356104
Dsim\GD17941-PI	3615	FBgn0189487	FBtr0358302
Dsim\GD17941-PJ	3861	FBgn0189487	FBtr0358908
Dsim\GD17941-PK	3696	FBgn0189487	FBtr0359420
Dsim\GD17941-PL	3495	FBgn0189487	FBtr0364549
Dsim\GD17941-PM	3816	FBgn0189487	FBtr0364823
Dsim\GD17947-PA	543	FBgn0189493	FBtr0217857
Dsim\GD17950-PA	792	FBgn0189496	FBtr0217860
Dsim\GD17954-PA	434	FBgn0189500	FBtr0217864
Dsim\GD17955-PA	1779	FBgn0189501	FBtr0217865
Dsim\GD17956-PB	1170	FBgn0189502	FBtr0359430
Dsim\GD17960-PA	516	FBgn0189506	FBtr0217870
Dsim\GD17971-PA	1965	FBgn0189517	FBtr0217881
Dsim\GD17975-PA	1896	FBgn0189521	FBtr0217885
Dsim\GD17982-PA	3303	FBgn0189528	FBtr0217892
Dsim\GD17996-PB	1896	FBgn0189542	FBtr0347999
Dsim\GD17999-PB	2559	FBgn0189545	FBtr0353270
Dsim\GD18000-PA	972	FBgn0189546	FBtr0217910
Dsim\GD18002-PA	603	FBgn0189547	FBtr0217912
Dsim\GD18002-PB	603	FBgn0189547	FBtr0361427
Dsim\GD18004-PA	1554	FBgn0189549	FBtr0217914
Dsim\GD18007-PA	1242	FBgn0189552	FBtr0217917
Dsim\GD18007-PB	1242	FBgn0189552	FBtr0350927
Dsim\GD18008-PB	1353	FBgn0189553	FBtr0353445
Dsim\GD18009-PA	2142	FBgn0189554	FBtr0217919
Dsim\GD18012-PA	1188	FBgn0189557	FBtr0217922
Dsim\GD18013-PB	7239	FBgn0189558	FBtr0359315
Dsim\GD18013-PC	7239	FBgn0189558	FBtr0365033
Dsim\GD18015-PA	1584	FBgn0189560	FBtr0217925
Dsim\GD18015-PB	1584	FBgn0189560	FBtr0348638
Dsim\GD18015-PC	1584	FBgn0189560	FBtr0355346
Dsim\GD18016-PA	1866	FBgn0189561	FBtr0217926
Dsim\GD18017-PB	2610	FBgn0189562	FBtr0359605
Dsim\GD18019-PA	1101	FBgn0189564	FBtr0217929
Dsim\GD18021-PA	1680	FBgn0189565	FBtr0217931
Dsim\GD18022-PA	1074	FBgn0189566	FBtr0217932
Dsim\GD18022-PB	1053	FBgn0189566	FBtr0353687
Dsim\GD18022-PC	558	FBgn0189566	FBtr0357925
Dsim\GD18023-PA	246	FBgn0189567	FBtr0217933
Dsim\GD18024-PA	1041	FBgn0189568	FBtr0217934
Dsim\GD18026-PB	6357	FBgn0189570	FBtr0357349
Dsim\GD18027-PA	948	FBgn0189571	FBtr0217937
Dsim\GD18028-PB	2079	FBgn0189572	FBtr0348829
Dsim\GD18031-PB	2091	FBgn0189575	FBtr0348057
Dsim\GD18031-PC	2091	FBgn0189575	FBtr0364042
Dsim\GD18032-PB	8706	FBgn0189576	FBtr0350198
Dsim\GD18032-PC	8340	FBgn0189576	FBtr0352730
Dsim\GD18032-PD	6531	FBgn0189576	FBtr0361107
Dsim\GD18032-PE	8535	FBgn0189576	FBtr0363120
Dsim\GD18032-PF	6948	FBgn0189576	FBtr0363496
Dsim\GD18033-PA	639	FBgn0189577	FBtr0217943
Dsim\GD18034-PB	2052	FBgn0189578	FBtr0360649
Dsim\GD18036-PB	4206	FBgn0189580	FBtr0350094
Dsim\GD18036-PC	4998	FBgn0189580	FBtr0356725
Dsim\GD18037-PA	903	FBgn0189581	FBtr0217947
Dsim\GD18039-PA	798	FBgn0189583	FBtr0217949
Dsim\GD18043-PB	933	FBgn0189587	FBtr0362448
Dsim\GD18044-PA	1338	FBgn0189588	FBtr0217954
Dsim\GD18046-PA	1140	FBgn0189590	FBtr0217956
Dsim\GD18047-PB	4317	FBgn0189591	FBtr0349894
Dsim\GD18049-PA	837	FBgn0189593	FBtr0217959
Dsim\GD18051-PA	1080	FBgn0189595	FBtr0217961
Dsim\GD18052-PB	1026	FBgn0189596	FBtr0351054
Dsim\GD18053-PB	2106	FBgn0189597	FBtr0350754
Dsim\GD18054-PB	279	FBgn0189598	FBtr0360638
Dsim\GD18054-PC	492	FBgn0189598	FBtr0365187
Dsim\GD18061-PB	1665	FBgn0189605	FBtr0355672
Dsim\GD18061-PC	1722	FBgn0189605	FBtr0359786
Dsim\GD18061-PD	1767	FBgn0189605	FBtr0363993
Dsim\GD18063-PA	2511	FBgn0189607	FBtr0217973
Dsim\GD18064-PB	1209	FBgn0189608	FBtr0350584
Dsim\GD18064-PC	1317	FBgn0189608	FBtr0353846
Dsim\GD18065-PA	1311	FBgn0189609	FBtr0217975
Dsim\GD18068-PC	2154	FBgn0189611	FBtr0348410
Dsim\GD18068-PD	1200	FBgn0189611	FBtr0349659
Dsim\GD18068-PE	1284	FBgn0189611	FBtr0350660
Dsim\GD18068-PF	1074	FBgn0189611	FBtr0353350
Dsim\GD18068-PG	837	FBgn0189611	FBtr0354488
Dsim\GD18068-PH	933	FBgn0189611	FBtr0356219
Dsim\GD18068-PI	1041	FBgn0189611	FBtr0357262
Dsim\GD18068-PJ	915	FBgn0189611	FBtr0359052
Dsim\GD18068-PK	1092	FBgn0189611	FBtr0360586
Dsim\GD18068-PM	1218	FBgn0189611	FBtr0363963
Dsim\GD18068-PN	963	FBgn0189611	FBtr0364244
Dsim\GD18069-PB	1038	FBgn0189612	FBtr0350480
Dsim\GD18070-PA	1287	FBgn0189613	FBtr0217980
Dsim\GD18071-PB	3972	FBgn0189614	FBtr0365496
Dsim\GD18072-PA	4536	FBgn0189615	FBtr0217982
Dsim\GD18073-PB	1575	FBgn0189616	FBtr0355924
Dsim\GD18073-PC	1575	FBgn0189616	FBtr0359610
Dsim\GD18073-PD	1575	FBgn0189616	FBtr0359706
Dsim\GD18073-PE	1575	FBgn0189616	FBtr0360437
Dsim\GD18073-PF	1575	FBgn0189616	FBtr0363742
Dsim\GD18074-PA	912	FBgn0189617	FBtr0217984
Dsim\GD18075-PB	3798	FBgn0189618	FBtr0350575
Dsim\GD18075-PC	3675	FBgn0189618	FBtr0358227
Dsim\GD18076-PA	1338	FBgn0189619	FBtr0217986
Dsim\GD18077-PA	468	FBgn0189620	FBtr0217987
Dsim\GD18078-PA	336	FBgn0189621	FBtr0217988
Dsim\GD18079-PA	2829	FBgn0189622	FBtr0217989
Dsim\GD18079-PB	3081	FBgn0189622	FBtr0351361
Dsim\GD18079-PC	2841	FBgn0189622	FBtr0356422
Dsim\GD18079-PD	2970	FBgn0189622	FBtr0362949
Dsim\GD18080-PA	867	FBgn0189623	FBtr0217990
Dsim\GD18082-PB	297	FBgn0189625	FBtr0365539
Dsim\GD18084-PB	5073	FBgn0189627	FBtr0349041
Dsim\GD18084-PC	5115	FBgn0189627	FBtr0351679
Dsim\GD18084-PD	5070	FBgn0189627	FBtr0353701
Dsim\GD18084-PE	2139	FBgn0189627	FBtr0358787
Dsim\GD18084-PF	5115	FBgn0189627	FBtr0361960
Dsim\GD18084-PG	5118	FBgn0189627	FBtr0362091
Dsim\GD18084-PH	5118	FBgn0189627	FBtr0364272
Dsim\GD18085-PB	2190	FBgn0189628	FBtr0348402
Dsim\GD18085-PC	2631	FBgn0189628	FBtr0351951
Dsim\GD18085-PD	2580	FBgn0189628	FBtr0356367
Dsim\GD18085-PE	1998	FBgn0189628	FBtr0356408
Dsim\GD18085-PF	2439	FBgn0189628	FBtr0362590
Dsim\GD18085-PG	2094	FBgn0189628	FBtr0363661
Dsim\GD18086-PB	639	FBgn0189629	FBtr0350172
Dsim\GD18089-PB	4233	FBgn0189632	FBtr0356704
Dsim\GD18090-PA	324	FBgn0189633	FBtr0218000
Dsim\GD18091-PB	2976	FBgn0189634	FBtr0350190
Dsim\GD18092-PA	2655	FBgn0189635	FBtr0218002
Dsim\GD18093-PA	1392	FBgn0189636	FBtr0218003
Dsim\GD18094-PA	1554	FBgn0189637	FBtr0218004
Dsim\GD18095-PA	936	FBgn0189638	FBtr0218005
Dsim\GD18096-PB	2034	FBgn0189639	FBtr0351169
Dsim\GD18096-PC	1836	FBgn0189639	FBtr0361545
Dsim\GD18097-PA	708	FBgn0189640	FBtr0218007
Dsim\GD18099-PA	2649	FBgn0189641	FBtr0218009
Dsim\GD18102-PA	1020	FBgn0189644	FBtr0218012
Dsim\GD18104-PA	1014	FBgn0189646	FBtr0218014
Dsim\GD18105-PA	1017	FBgn0189647	FBtr0218015
Dsim\GD18106-PB	2655	FBgn0189648	FBtr0362349
Dsim\GD18107-PA	1458	FBgn0189649	FBtr0218017
Dsim\GD18107-PB	1527	FBgn0189649	FBtr0362476
Dsim\GD18108-PA	1278	FBgn0189650	FBtr0218018
Dsim\GD18109-PB	687	FBgn0189651	FBtr0348058
Dsim\GD18110-PA	1044	FBgn0189652	FBtr0218020
Dsim\GD18110-PB	1107	FBgn0189652	FBtr0357336
Dsim\GD18111-PA	1455	FBgn0189653	FBtr0218021
Dsim\GD18113-PA	1038	FBgn0189655	FBtr0218023
Dsim\GD18114-PB	1392	FBgn0189656	FBtr0354394
Dsim\GD18114-PC	1374	FBgn0189656	FBtr0358769
Dsim\GD18115-PA	900	FBgn0189657	FBtr0218025
Dsim\GD18117-PA	2754	FBgn0189659	FBtr0218027
Dsim\GD18117-PB	2751	FBgn0189659	FBtr0351866
Dsim\GD18117-PC	2751	FBgn0189659	FBtr0352127
Dsim\GD18117-PD	2754	FBgn0189659	FBtr0352960
Dsim\GD18117-PE	2658	FBgn0189659	FBtr0356519
Dsim\GD18117-PF	2751	FBgn0189659	FBtr0358370
Dsim\GD18117-PG	2661	FBgn0189659	FBtr0358968
Dsim\GD18117-PH	2661	FBgn0189659	FBtr0361349
Dsim\GD18117-PI	2751	FBgn0189659	FBtr0361605
Dsim\GD18117-PJ	2658	FBgn0189659	FBtr0363371
Dsim\GD18117-PK	2754	FBgn0189659	FBtr0363419
Dsim\GD18117-PL	2754	FBgn0189659	FBtr0364848
Dsim\GD18118-PA	303	FBgn0189660	FBtr0218028
Dsim\GD18120-PA	453	FBgn0189662	FBtr0218030
Dsim\GD18120-PB	450	FBgn0189662	FBtr0363979
Dsim\GD18121-PB	2736	FBgn0189663	FBtr0359340
Dsim\GD18122-PA	1119	FBgn0189664	FBtr0218032
Dsim\GD18122-PB	1119	FBgn0189664	FBtr0348003
Dsim\GD18123-PA	1965	FBgn0189665	FBtr0218033
Dsim\GD18123-PB	1218	FBgn0189665	FBtr0350655
Dsim\GD18124-PA	738	FBgn0189666	FBtr0218034
Dsim\GD18125-PB	1554	FBgn0189667	FBtr0361043
Dsim\GD18125-PC	993	FBgn0189667	FBtr0361160
Dsim\GD18128-PA	690	FBgn0189670	FBtr0218038
Dsim\GD18131-PB	663	FBgn0189673	FBtr0348088
Dsim\GD18134-PB	3900	FBgn0189676	FBtr0348883
Dsim\GD18134-PC	3900	FBgn0189676	FBtr0352840
Dsim\GD18134-PD	3900	FBgn0189676	FBtr0353354
Dsim\GD18134-PE	3900	FBgn0189676	FBtr0364836
Dsim\GD18134-PF	3900	FBgn0189676	FBtr0365185
Dsim\GD18135-PA	309	FBgn0189677	FBtr0218045
Dsim\GD18136-PA	186	FBgn0189678	FBtr0218046
Dsim\GD18137-PA	189	FBgn0189679	FBtr0218047
Dsim\GD18138-PA	1452	FBgn0189680	FBtr0218048
Dsim\GD18139-PB	1116	FBgn0189681	FBtr0354470
Dsim\GD18141-PB	1188	FBgn0189683	FBtr0349216
Dsim\GD18141-PC	1086	FBgn0189683	FBtr0354132
Dsim\GD18141-PD	1092	FBgn0189683	FBtr0355167
Dsim\GD18141-PH	1086	FBgn0189683	FBtr0360068
Dsim\GD18141-PJ	1092	FBgn0189683	FBtr0364624
Dsim\GD18141-PK	1086	FBgn0189683	FBtr0365535
Dsim\GD18144-PA	1110	FBgn0189685	FBtr0218054
Dsim\GD18145-PB	2760	FBgn0189686	FBtr0348740
Dsim\GD18145-PC	2043	FBgn0189686	FBtr0363233
Dsim\GD18146-PB	624	FBgn0189687	FBtr0351858
Dsim\GD18148-PA	477	FBgn0189689	FBtr0218058
Dsim\GD18149-PA	687	FBgn0189690	FBtr0218059
Dsim\GD18150-PA	762	FBgn0189691	FBtr0218060
Dsim\GD18152-PA	2079	FBgn0189693	FBtr0218062
Dsim\GD18155-PB	651	FBgn0189694	FBtr0348473
Dsim\GD18159-PB	1485	FBgn0189696	FBtr0352771
Dsim\GD18160-PA	1167	FBgn0189697	FBtr0218070
Dsim\GD18161-PA	807	FBgn0189698	FBtr0218071
Dsim\GD18162-PA	405	FBgn0189699	FBtr0218072
Dsim\GD18166-PA	438	FBgn0189702	FBtr0218076
Dsim\GD18167-PA	1218	FBgn0189703	FBtr0218077
Dsim\GD18168-PA	524	FBgn0189704	FBtr0218078
Dsim\GD18179-PA	969	FBgn0189715	FBtr0218089
Dsim\GD18179-PB	969	FBgn0189715	FBtr0351766
Dsim\GD18179-PC	969	FBgn0189715	FBtr0360843
Dsim\GD18179-PD	969	FBgn0189715	FBtr0364357
Dsim\GD18180-PA	408	FBgn0189716	FBtr0218090
Dsim\GD18180-PB	408	FBgn0189716	FBtr0354649
Dsim\GD18180-PC	408	FBgn0189716	FBtr0357690
Dsim\GD18180-PD	408	FBgn0189716	FBtr0357854
Dsim\GD18180-PE	408	FBgn0189716	FBtr0362997
Dsim\GD18181-PA	894	FBgn0189717	FBtr0218091
Dsim\GD18182-PA	1167	FBgn0189718	FBtr0218092
Dsim\GD18182-PB	1167	FBgn0189718	FBtr0356611
Dsim\GD18183-PA	4569	FBgn0189719	FBtr0218093
Dsim\GD18186-PA	1530	FBgn0189722	FBtr0218096
Dsim\GD18186-PB	1530	FBgn0189722	FBtr0355326
Dsim\GD18186-PC	1530	FBgn0189722	FBtr0359266
Dsim\GD18186-PD	1530	FBgn0189722	FBtr0360517
Dsim\GD18186-PE	1530	FBgn0189722	FBtr0361239
Dsim\GD18187-PA	1959	FBgn0189723	FBtr0218097
Dsim\GD18187-PB	1875	FBgn0189723	FBtr0361105
Dsim\GD18188-PA	441	FBgn0189724	FBtr0218098
Dsim\GD18188-PB	522	FBgn0189724	FBtr0348702
Dsim\GD18188-PC	420	FBgn0189724	FBtr0350868
Dsim\GD18188-PD	384	FBgn0189724	FBtr0353620
Dsim\GD18188-PE	564	FBgn0189724	FBtr0355834
Dsim\GD18190-PA	1422	FBgn0189726	FBtr0218100
Dsim\GD18191-PA	300	FBgn0189727	FBtr0218101
Dsim\GD18191-PB	300	FBgn0189727	FBtr0356227
Dsim\GD18193-PA	2421	FBgn0189729	FBtr0218103
Dsim\GD18194-PA	3936	FBgn0189730	FBtr0218104
Dsim\GD18196-PA	1092	FBgn0189732	FBtr0218106
Dsim\GD18198-PA	1416	FBgn0189734	FBtr0218108
Dsim\GD18200-PA	4443	FBgn0189736	FBtr0218110
Dsim\GD18200-PB	4443	FBgn0189736	FBtr0351731
Dsim\GD18200-PC	3312	FBgn0189736	FBtr0352695
Dsim\GD18200-PD	4443	FBgn0189736	FBtr0356710
Dsim\GD18200-PE	4443	FBgn0189736	FBtr0356832
Dsim\GD18200-PF	2679	FBgn0189736	FBtr0360099
Dsim\GD18200-PG	4443	FBgn0189736	FBtr0362046
Dsim\GD18201-PA	1974	FBgn0189737	FBtr0218111
Dsim\GD18202-PA	2802	FBgn0189738	FBtr0218112
Dsim\GD18208-PB	1248	FBgn0189743	FBtr0353856
Dsim\GD18209-PA	1251	FBgn0189744	FBtr0218119
Dsim\GD18209-PB	1251	FBgn0189744	FBtr0363662
Dsim\GD18210-PB	1203	FBgn0189745	FBtr0363541
Dsim\GD18211-PA	1278	FBgn0189746	FBtr0218121
Dsim\GD18211-PB	1278	FBgn0189746	FBtr0361769
Dsim\GD18212-PA	1287	FBgn0189747	FBtr0218122
Dsim\GD18214-PA	1263	FBgn0189749	FBtr0218124
Dsim\GD18215-PA	1254	FBgn0189750	FBtr0218125
Dsim\GD18216-PA	1242	FBgn0189751	FBtr0218126
Dsim\GD18217-PA	1269	FBgn0189752	FBtr0218127
Dsim\GD18218-PA	2337	FBgn0189753	FBtr0218128
Dsim\GD18220-PA	1011	FBgn0189755	FBtr0218130
Dsim\GD18221-PA	255	FBgn0189756	FBtr0218131
Dsim\GD18223-PA	1290	FBgn0189757	FBtr0218133
Dsim\GD18225-PB	2358	FBgn0189759	FBtr0354816
Dsim\GD18226-PA	534	FBgn0189760	FBtr0218136
Dsim\GD18227-PA	2322	FBgn0189761	FBtr0218137
Dsim\GD18229-PB	2694	FBgn0189763	FBtr0352890
Dsim\GD18230-PB	2349	FBgn0189764	FBtr0353051
Dsim\GD18231-PB	273	FBgn0189765	FBtr0358726
Dsim\GD18232-PA	1104	FBgn0189766	FBtr0218142
Dsim\GD18233-PA	3480	FBgn0189767	FBtr0218143
Dsim\GD18234-PA	2754	FBgn0189768	FBtr0218144
Dsim\GD18235-PB	2259	FBgn0189769	FBtr0364572
Dsim\GD18236-PB	4605	FBgn0189770	FBtr0355234
Dsim\GD18236-PC	4602	FBgn0189770	FBtr0358745
Dsim\GD18237-PB	2325	FBgn0189771	FBtr0355129
Dsim\GD18238-PA	588	FBgn0189772	FBtr0218148
Dsim\GD18240-PA	810	FBgn0189774	FBtr0218150
Dsim\GD18242-PA	606	FBgn0189776	FBtr0218152
Dsim\GD18243-PB	2070	FBgn0189777	FBtr0355477
Dsim\GD18243-PC	1203	FBgn0189777	FBtr0361057
Dsim\GD18243-PD	1458	FBgn0189777	FBtr0364377
Dsim\GD18243-PE	2361	FBgn0189777	FBtr0364668
Dsim\GD18245-PA	2103	FBgn0189779	FBtr0218155
Dsim\GD18246-PB	2847	FBgn0189780	FBtr0354561
Dsim\GD18247-PA	342	FBgn0189781	FBtr0218157
Dsim\GD18249-PA	3624	FBgn0189783	FBtr0218159
Dsim\GD18249-PB	3135	FBgn0189783	FBtr0362734
Dsim\GD18249-PC	3621	FBgn0189783	FBtr0363565
Dsim\GD18249-PD	3138	FBgn0189783	FBtr0363912
Dsim\GD18251-PB	1185	FBgn0189784	FBtr0357866
Dsim\GD18252-PA	1611	FBgn0189785	FBtr0218162
Dsim\GD18252-PB	1611	FBgn0189785	FBtr0349440
Dsim\GD18253-PA	2415	FBgn0189786	FBtr0218163
Dsim\GD18253-PB	2451	FBgn0189786	FBtr0364597
Dsim\GD18254-PA	2733	FBgn0189787	FBtr0218164
Dsim\GD18255-PB	3315	FBgn0189788	FBtr0362974
Dsim\GD18256-PA	1728	FBgn0189789	FBtr0218166
Dsim\GD18257-PB	501	FBgn0189790	FBtr0361971
Dsim\GD18258-PB	210	FBgn0189791	FBtr0349653
Dsim\GD18259-PB	1686	FBgn0189792	FBtr0359358
Dsim\GD18260-PA	840	FBgn0189793	FBtr0218170
Dsim\GD18260-PB	741	FBgn0189793	FBtr0352469
Dsim\GD18260-PC	603	FBgn0189793	FBtr0353824
Dsim\GD18260-PD	714	FBgn0189793	FBtr0364340
Dsim\GD18261-PA	1032	FBgn0189794	FBtr0218171
Dsim\GD18263-PA	546	FBgn0189796	FBtr0218173
Dsim\GD18263-PB	537	FBgn0189796	FBtr0360081
Dsim\GD18264-PA	1185	FBgn0189797	FBtr0218174
Dsim\GD18265-PA	642	FBgn0189798	FBtr0218175
Dsim\GD18266-PB	2526	FBgn0189799	FBtr0351744
Dsim\GD18266-PC	2526	FBgn0189799	FBtr0362893
Dsim\GD18268-PA	1968	FBgn0189801	FBtr0218178
Dsim\GD18269-PA	1584	FBgn0189802	FBtr0218179
Dsim\GD18270-PB	4965	FBgn0189803	FBtr0358895
Dsim\GD18271-PA	1092	FBgn0189804	FBtr0218181
Dsim\GD18272-PA	1389	FBgn0189805	FBtr0218182
Dsim\GD18273-PA	1020	FBgn0189806	FBtr0218183
Dsim\GD18275-PA	456	FBgn0189808	FBtr0218185
Dsim\GD18275-PB	456	FBgn0189808	FBtr0354163
Dsim\GD18276-PB	1125	FBgn0189809	FBtr0354956
Dsim\GD18277-PB	1428	FBgn0189810	FBtr0348547
Dsim\GD18278-PA	1176	FBgn0189811	FBtr0218188
Dsim\GD18280-PB	11739	FBgn0189813	FBtr0359865
Dsim\GD18280-PC	11766	FBgn0189813	FBtr0361335
Dsim\GD18281-PA	195	FBgn0189814	FBtr0218191
Dsim\GD18282-PA	2376	FBgn0189815	FBtr0218192
Dsim\GD18283-PA	1188	FBgn0189816	FBtr0218193
Dsim\GD18284-PA	1944	FBgn0189817	FBtr0218194
Dsim\GD18285-PA	2445	FBgn0189818	FBtr0218195
Dsim\GD18285-PB	2445	FBgn0189818	FBtr0352871
Dsim\GD18285-PC	2445	FBgn0189818	FBtr0361092
Dsim\GD18286-PB	4212	FBgn0189819	FBtr0365029
Dsim\GD18287-PA	843	FBgn0189820	FBtr0218197
