baseMean	log2FoldChange	lfcSE	pvalue	padj
CG11417	339.548246515898	0.156775637448408	0.179011117399477	0.373409835395828	0.48802330354854
CG12773	1261.6913400328	0.402414933130159	0.136662557501987	0.00287958476092537	0.00798571226497028
CG11409	10.2442860639123	1.83377651206454	0.763583712932734	0.00281295589344708	0.00783135089028641
b6	3.42051612583271	-0.250570515130816	0.789201083844551	0.588093204872062	0.681885847523616
PIP82	6.98082265993301	1.9152818705968	0.921902698661643	0.00619203192933517	0.0159372096973157
CG2701	1089.54929665373	0.532515807883037	0.116854682173524	4.46979287918522e-06	2.14270696145942e-05
CG2712	88.753879586899	0.0453621785782397	0.232814385780898	0.841674837133298	0.882521667916938
Syx4	33.9918280648924	-2.65530587470566	0.500854104643963	1.48566396617624e-08	9.86583776672883e-08
CG4293	2836.78826782555	-0.168760471377409	0.105002921458973	0.106339883950383	0.186642313478132
CG3457	0.114039821664183	0.117694522720765	0.945897632803329	0.836378743702058	NA
Rilpl	932.932649962707	0.214287552228252	0.127164583713674	0.0896349854733895	0.162721973628615
CG3719	295.819937629169	0.597199229240714	0.165353895893306	0.000241501295711967	0.000859542894714983
ssx	1429.17344173692	0.0180724204976261	0.106735391892236	0.86550364862008	0.901958285994023
Spg7	504.376654490839	-0.48424276496104	0.121634037820656	5.91672422595177e-05	0.000240749468504244
CG2662	48.5437329891097	0.435869567440525	0.287075370432727	0.110721949064431	0.192789409608214
Ugalt	2890.40857970475	0.519041662158308	0.13084036307019	6.04542806975691e-05	0.000245335625899659
CG2680	24.3443710855949	-4.2261441583555	0.768215373960891	7.69343419181287e-09	5.22200356205351e-08
eIF2Bbeta	359.316863178585	0.511836412737454	0.160219398189155	0.00117276758143132	0.00361250094360571
CG2681	51.4027183291747	-4.36516639674494	0.582529992764502	9.94726214900826e-15	1.19211719817021e-13
CG2685	287.872453750408	0.397576426374149	0.142586467631148	0.00479875072399522	0.0126265585087627
CG3795	0.0948724182629703	0.112114837158028	0.944759251979368	0.836378743702058	NA
rush	949.778498751217	0.175777694212399	0.0984393586560655	0.0729643449487444	0.136830446395323
Rab27	0.312027756423161	0.161286489935828	0.958098027911826	0.560748874723106	NA
CG14780	2.73273833914584	-0.40541771706277	0.872236092568486	0.377098688483971	0.491060601132777
Mur2B	491.724035714562	0.950770237037474	0.147157915389279	6.31193682437340e-11	5.34945364010431e-10
Scgdelta	29.4316291733718	-0.467053258760054	0.367966992050958	0.167548825257517	0.267450466123862
CG14795	0.818446035455208	-0.174250775657082	0.948317931885043	0.724281214120368	0.795879213797024
inc	380.246999894705	1.06091265108289	0.134858217269598	1.87524333962604e-15	2.39718606915529e-14
Bap60	728.619656868479	0.198206413411826	0.111230040750319	0.0635285279218684	0.122274481596168
unc-119	611.117185962567	0.161122634045849	0.132002627798295	0.21850130315604	0.323533782858461
CG3062	9.01529933487102	-5.25391610520127	1.46307656754851	1.73079873857278e-05	7.71815484003093e-05
CG3081	6.2243322272466	-6.41530237077098	2.92071261635294	0.000102113419773777	0.00039656198970373
Torsin	792.172114097145	0.85353368632397	0.117959147085386	2.9378539708336e-13	3.00444532750583e-12
CG13359	9.77362505375983	0.77442628996374	0.680916811926916	0.132374090574209	0.221925524525504
CG13360	20.2733332312415	0.80842986209751	0.47098513785255	0.0499188990070739	0.0995781418424595
CG16989	677.762701355417	0.185656128080855	0.13756386974386	0.173233806392856	0.273677300727746
CG4025	498.821017886383	0.103017817405059	0.153420249751385	0.496386051155073	0.6049459701974
Sik2	113.250166478326	1.53003848294786	0.234341982857023	1.93483977043331e-11	1.75623917623946e-10
CG4281	604.265252681185	0.179736274563688	0.115666227875334	0.117593533514088	0.20155137476046
CG4194	15.2161330281465	-0.587631897805632	0.514461135699667	0.176049416978009	0.276990598858781
CG4199	512.585856473874	-1.41925351154365	0.142554004487132	8.11827866829433e-24	1.55667993464544e-22
CG4045	243.769914101689	-0.200167100986597	0.194290270570319	0.291106917823809	0.40354900146085
Rtca	180.592089449482	0.0075239903990305	0.190530349238196	0.969270715858957	0.979487007989223
moody	450.239261120396	-0.00757170981102419	0.167551292089968	0.962119473585826	0.974185658403074
CG4313	118.51298857674	-0.30811533491222	0.253526111299516	0.206430557854011	0.309544942080207
CG13366	885.816312577175	0.259686980151941	0.123794201687527	0.0336146111639279	0.070636730856802
CG13367	217.440145007617	-0.171057174568365	0.183173501093438	0.340320605948211	0.455145431146082
CG17829	214.086794271709	0.82737531092177	0.164193826745785	3.00597232608497e-07	1.69527998096115e-06
SkpA	1866.52536826588	-0.167736541854453	0.143349332397556	0.236180786221421	0.345707372198149
Hmt4-20	950.969236721758	0.32471014993775	0.134758580105629	0.0152600091146137	0.035629914736404
CG13369	1862.0153166089	-0.460284794352441	0.0986795520413071	2.69159029594672e-06	1.34491840846328e-05
DAAM	17.8157747828131	0.282583457087516	0.484729679799095	0.498361560714418	0.606562206132338
CG32812	3.44941491224022	5.4987117924004	2.8543331616681	0.00051687975160749	0.0017312086003622
CG3588	2.41913299772265	0.0610586943351834	0.803462454805956	0.88986213801213	0.921182628855827
CG14424	0.125531384252374	-0.119696438797605	0.947527287442515	0.791104341229174	NA
CG3598	0	NA	NA	NA	NA
Klf15	0	NA	NA	NA	NA
pon	0.104009252141054	0.114964150160275	0.945324851633549	0.836378743702058	NA
mbt	281.458690423614	0.125405634351691	0.150553354492513	0.400116670517291	0.514052740848847
Smox	1250.24830392124	0.199589039124902	0.162192827377542	0.212102481185226	0.316503118811417
Paf-AHalpha	119.411167308168	1.63380705560064	0.253058870576502	2.82254496998647e-11	2.50276530864696e-10
Mgstl	78.501651205521	1.56463019873438	0.240817710997435	2.3587899836846e-11	2.11601393858022e-10
Mcm6	99.3418906138694	0.11778725505203	0.202251553433132	0.552032527228672	0.654182924648025
CG17707	12.9413053537321	-1.74164354897812	0.614442860416171	0.000966268726576027	0.00304364728247972
RhoGAP1A	1525.81046645353	-0.138721450773217	0.131347206466819	0.283056224546995	0.396537213200996
CG17636	62.2283295158066	-6.35310717120143	0.846682439648204	1.16861137015729e-13	1.23631023573882e-12
CG2652	2.96785493744146	-0.0305005537361693	0.837882955249382	0.941281631009914	0.95878221910306
ND-B14.5A	775.484064959034	0.363010877731303	0.176332557196368	0.0375859029520161	0.0781257115560876
Crag	854.369890498397	0.036504468444292	0.15863025353044	0.816928570875518	0.862876904564101
Top3beta	594.078011361659	0.0732516074964795	0.102857869058998	0.478133705372016	0.587706012853103
OdsH	2.02029107248144	0.945997197737212	1.2754289384842	0.0915972488285135	0.165500800592391
Mipp2	301.3716352129	-0.687568134442402	0.158019993738208	9.84552348510997e-06	4.46835296631914e-05
UBL3	261.058131395815	0.108841322989223	0.137567205451715	0.424960904941049	0.538307207415003
Nsun2	663.286824357663	0.0180965328018794	0.140007278942659	0.897214102031693	0.926195445838908
Tip60	168.565371143923	-0.125247927308156	0.183220361855934	0.486343846928916	0.59588774855348
tyf	1818.64927388412	0.0686747720174603	0.173232368719321	0.688497036088182	0.76772810682631
cib	1045.06454651578	-1.24837072301252	0.10933767012404	1.38768011046089e-30	3.6701746369776e-29
dgt4	18.4796741011709	0.456662187429634	0.50652035424864	0.289257252690656	0.402026604672033
Adar	945.450716944811	0.479802306872804	0.137384233536787	0.000420687561317117	0.00142773167933729
CG14818	1043.02911443924	-0.170736831141976	0.162811168206644	0.286127114481704	0.399380339958993
CG14817	378.658566024811	-0.508495002810528	0.168173209498028	0.00207630843380863	0.00600954176879707
CG14812	176.554950952269	0.373750353708415	0.168918264475334	0.0245259424991208	0.0541335191275558
Cdc45	90.4792763075674	-0.0929853569107122	0.260792061530416	0.709989966053354	0.78523764089823
CBP	5.427716844821	-1.8124963173188	1.43116513466519	0.0267813345140284	0.0582731448858434
BCL7-like	173.683248944983	-0.509685425459918	0.171726979803924	0.0025142784084939	0.00711605734064511
Rok	1213.7810598875	0.0857747265482745	0.17128651658202	0.613685928054246	0.699401347425864
par-6	531.290295936617	-0.118267059903275	0.127390597497893	0.347417022455628	0.461018782393541
mei-P26	629.593059518202	0.0545186421007192	0.191429379006494	0.77405099050317	0.833390015000995
X11L	122.886559271756	-0.120132171905768	0.229972723378786	0.588670917651666	0.682040171961976
Tak1	561.096051101952	-0.0123117070678725	0.113261772351934	0.911609079245606	0.938529078901181
Rhp	72.0854553630985	-0.616642092014679	0.312511275728574	0.0356880025275761	0.0744835318058527
RhoGAPp190	356.44189175133	0.633897271239552	0.144743331536595	9.17494313219462e-06	4.20130231784673e-05
Lim1	20.6536041806698	-0.436822398403321	0.455261471618666	0.272897339977962	0.386184981112725
Idgf4	852.339662040024	-0.496530045344004	0.108894520074742	4.35374830705136e-06	2.09362065925291e-05
HDAC6	4684.43784062194	-3.38756979905401	0.112237692749994	3.68973738382522e-201	1.88668571559596e-198
Grip84	240.757746320428	-0.287612690267323	0.172319646818419	0.0893222983486566	0.16253903400574
Grip128	235.562942819099	0.235260099286963	0.153805518129622	0.129117234124322	0.216939580664523
hang	563.888873790329	0.42472934198755	0.192813838664368	0.0243847060903275	0.0538993359402916
MagR	111.254891506787	-0.073428819376364	0.306635275199342	0.798376072036336	0.848724112615205
IntS4	527.739117226375	0.102965333849969	0.119903290915448	0.392598089507249	0.507367707922594
Pop1	229.559511140999	-1.42378817936853	0.191276967491475	3.23938808344046e-14	3.65383920588063e-13
l(1)G0007	2272.66876020874	-0.441815780691669	0.121089385918353	0.000233939845239963	0.000836512173888352
Yippee	359.654388816033	0.357754945818131	0.156734122918869	0.0206231849954247	0.0465234790926199
XRCC1	165.953094923225	0.427897395108078	0.206423973302958	0.0334688628583603	0.0704269350133398
CG14777	208.631051363293	0.998261542671774	0.171741745450836	3.33094818798367e-09	2.37659280017067e-08
MED18	231.197650821721	0.555507864256967	0.170188497653578	0.00090050735225229	0.00286593003808094
CG13358	0.322909401090292	-0.155217824494096	0.95850355818903	0.5320310905431	NA
CG11403	36.5183927324462	0.374154135583958	0.352287518363938	0.253373293444252	0.363247319760264
CG4325	151.773745217273	-0.0403529852509763	0.191331853660593	0.827419946435865	0.869953528329415
LysRS	2064.91572142008	-0.258800745971397	0.0884952882249906	0.00335518846833916	0.00917443691699157
HisRS	1384.17731363604	-0.0507317111720991	0.0972378109312592	0.599788182224715	0.690747050700235
ArgRS	671.916515057928	-0.465734150304786	0.136381679911255	0.000549951948480967	0.00183397019341262
Inx7	19.9592778670394	6.07370539825106	1.05236586465052	7.46655852376654e-09	5.11325927475798e-08
Inx6	0	NA	NA	NA	NA
Inx2	537.8226554454	-0.481854506637197	0.130114778570288	0.00018101020157659	0.00066587445855753
Kmn1	17.2357897115154	-0.531135299837289	0.556589525537522	0.242235269217851	0.352551141347423
l(1)G0196	2118.79854770345	-0.664147996124165	0.138027756993041	1.11367281981038e-06	5.93185453329556e-06
l(1)G0193	1245.17425534255	-0.668614963898622	0.103936807226814	9.26567336197969e-11	7.80963897652574e-10
Gmap	21330.7716796894	-0.444371617389826	0.0827951830509312	4.51945172257614e-08	2.82973018058441e-07
Idh3a	838.044959928685	0.169708597862621	0.106989552148937	0.110630936714111	0.192789409608214
temp	131.588354620444	-0.706946249997955	0.211117400943344	0.000569449562727753	0.00188261989056977
CCT6	725.112006424744	-0.127184820469643	0.114641494425647	0.264970601202661	0.377054640301375
l(1)G0020	206.653227809223	0.0604770851817966	0.215713639373668	0.774822786850774	0.833390015000995
l(1)G0004	597.765330955935	0.164684190682718	0.188019081789553	0.372601401586609	0.487688182622746
Rip11	559.781103137283	-0.0813343415515965	0.130444175212396	0.525487094266804	0.629271820925275
fz4	395.588933392415	0.217027915323385	0.154617374541571	0.154880015447037	0.25328991865219
fz3	873.4910206959	0.757696835204606	0.123536907785266	5.63483631094042e-10	4.38773548273229e-09
Tim9b	162.448959024491	2.49499392875065	0.23305336095029	1.23374257752575e-27	2.7831781087125e-26
Tim8	309.644600911718	1.87656045377704	0.187241224309973	2.52270044838195e-24	4.96131088181783e-23
CG2061	47.4809747404585	0.521027073137047	0.308937281322427	0.0743381626073846	0.138897370815747
CG3679	3.35015026321154	2.35919806182433	1.51806964111728	0.0126067892355446	0.0298899763328059
goe	9.94187775838768	-0.856127791654565	0.662327537402031	0.0920995136880069	0.166017219738428
Nup93-1	482.816460299963	-0.166560435133292	0.120096728538709	0.159234638808037	0.25875628806306
CG4766	0.114039821664183	0.117694522720765	0.945897632803329	0.836378743702058	NA
NELF-B	247.214695331894	0.881831776740429	0.180321676599555	6.08497093657651e-07	3.31005156620864e-06
CG4928	28.2435036397246	0.819840108752416	0.398139802668746	0.0234174113189382	0.0522126583768185
CG3149	477.437725876638	-0.363021937303004	0.118124008334455	0.00193956040180713	0.00567802606177888
GCS2alpha	8855.73412318901	0.0113862869966877	0.0985978770498282	0.909895661308318	0.937394187002659
pdgy	1529.72475705073	-0.0172600958182066	0.126524692107556	0.889874902910847	0.921182628855827
CG8611	217.097569555514	0.576952564154306	0.197998528090608	0.00286635273204863	0.0079655527010192
Pfrx	863.512488823404	-0.429547900393435	0.133636936991886	0.00115043802737378	0.00355084896175329
O-fut2	837.416477981058	0.388331875180757	0.108169846375559	0.000302764565137076	0.00106523129110155
CG14787	1.63521897575975	-0.404507680181166	1.00889552689936	0.217463594173477	0.32230836083296
Lrpprc2	584.273390578362	0.514394458868512	0.123319611520965	2.58065829248735e-05	0.000111200275861674
CG14785	50.9098328037045	-0.28470922262815	0.342802402953365	0.371484823509318	0.486641946424675
Ogg1	64.3311225181533	1.70025001977809	0.281732061584933	3.92247879737383e-10	3.13389712248513e-09
ric8a	185.419440134101	0.354988823046665	0.154570483273987	0.0199173707292314	0.0450637856912108
Pdha	661.502002162288	0.124492857025319	0.121035154560086	0.300188038801381	0.413364857739065
l(1)G0320	5696.22066387061	0.151564925231218	0.104912056670739	0.138679449576593	0.230266287741394
l(1)G0289	960.173210406904	0.389545444362196	0.13078213865377	0.002640574543921	0.00743236945022902
Ptpmeg2	500.487806449354	0.0468148773065555	0.119098803047006	0.692876056182611	0.771314854995737
ATPsyndelta	1170.34754208964	0.0520595529202033	0.113307918834483	0.644343225858746	0.727316047437319
Ankle2	1101.52609237698	0.87363221630666	0.110926037820199	2.11173104743593e-15	2.65524215308747e-14
Cdc7	156.419415716329	-0.833270863930404	0.252876871832983	0.000610657700521363	0.00200588632248345
Tob	454.918408929886	-0.952293291782739	0.15965560506075	1.3605683147336e-09	1.03322366079274e-08
Kap3	213.491892919721	0.106565176701571	0.189133920805313	0.566322027646449	0.664680941399887
CG4119	598.293717359092	0.164383395357814	0.111967062226479	0.136917520611313	0.228194286057975
CG17841	2275.78616749492	0.685104624884714	0.115633662037621	2.43702433829822e-09	1.77175134357794e-08
CG2930	2009.49015360858	-1.89549252936195	0.113989326903025	1.00232363349267e-62	6.98892933535344e-61
Atf3	625.670009581966	-0.195877730652938	0.200875025138375	0.317522157965552	0.43104335426474
Rpt4	1108.70442841257	-0.303056144685709	0.149062485948245	0.0388689976422782	0.0803571999774323
Rpt3	892.222049000528	-0.459191484988523	0.13876562393616	0.00080621595994711	0.00258191081953834
CG18508	487.194257742787	-0.132737766526187	0.163072286268724	0.407238221317756	0.521020376565002
deltaCOP	8977.8734852326	0.187376635292737	0.0867514633734609	0.0289480617925862	0.0625441222391932
Spt6	2848.84443568243	0.41965332344997	0.149288215795898	0.0044878940599199	0.0118697060136502
mab-21	0	NA	NA	NA	NA
Dd	314.748151983963	-0.0376266595318534	0.148902782660111	0.796930135132038	0.848724112615205
REG	1348.1763183579	0.916428280116525	0.089415614564871	7.15761250464906e-25	1.44470757659627e-23
Coq7	339.075105258464	-0.13571586359078	0.17503373218627	0.429043341448418	0.542135490759369
CHES-1-like	1103.17687174031	-0.234978038075916	0.173279935131338	0.176602096946002	0.277569279421277
Or1a	0.928755302429339	-0.263404760336429	0.973406177527627	0.470562488672767	0.582131336793568
CG18273	525.593149260629	-0.102263054535053	0.149087289439782	0.48702739534549	0.596249021915389
CG13365	246.498745057725	-0.531380926768735	0.189840567553254	0.00417120523769801	0.0111474369941267
CG13362	201.107871079686	1.47294279077662	0.251692709012686	1.49611599377845e-09	1.13056252928874e-08
CG13361	16.2095934899026	0.434194126771888	0.490905346636218	0.303657940608455	0.416274603121868
CG14635	0	NA	NA	NA	NA
CG14631	0	NA	NA	NA	NA
CG11381	0	NA	NA	NA	NA
CG14770	3.08952835660099	1.36866890297276	1.40085946797852	0.0514447646399514	0.102193700410261
CG14778	12.1629135598817	-1.64204482457221	0.704839153985935	0.00443892261727325	0.0117808084686802
CG14797	2.45607973191386	-0.319104126453471	0.852973738140263	0.475862153832846	0.586323328497659
Coa8	297.015828443876	0.488306946557444	0.169360031020525	0.00337292542768612	0.00920652598944931
CG14054	18.1496411563828	-2.51927173865921	0.636760762863935	1.21547866463207e-05	5.48395373983999e-05
CG14053	2.32455140518789	4.15365031767889	3.22136286706548	0.00481201197950259	0.0126397711927345
CG3091	166.363936328041	0.599267419069728	0.222656359167881	0.00554459060332206	0.0144159355686374
eIF3g1	2972.61677606589	0.270792414680246	0.0958358870713517	0.00450768977150245	0.0118810929716233
CG3592	0.104009252141054	0.114964150160275	0.945324851633549	0.836378743702058	NA
CG14420	0	NA	NA	NA	NA
CG14421	0.189744836525941	0.143146560278195	0.951966747036881	0.688298443842455	NA
CG14422	0.216827018391806	-0.0133852403625299	0.945761966446277	0.976720875384134	NA
CG14423	0.484022959802758	-0.12456157609764	0.948227373917366	0.788600293496888	NA
CG17959	0	NA	NA	NA	NA
CG3603	188.790609531629	0.692638479643968	0.233868259390594	0.00218975327319941	0.00629149478958792
CG4116	0	NA	NA	NA	NA
CG10793	4.53192321427818	-0.706036627953647	0.808013651578855	0.18497984434681	0.285974355889767
CG14269	1.50248577624582	-0.378389706892078	0.973545073328676	0.291717437085142	0.403875946289358
CG16782	4.08378446881122	-0.042691591240816	0.758296987798925	0.920836197194714	0.946757859582233
CG10801	2.56077486221933	-0.713781945694267	1.09789735466664	0.138726643356336	0.230266287741394
CG16781	2.07973117569083	-0.77020538062014	1.26077883033816	0.110052673655911	0.192278817070806
CG12206	1.63027323933494	0.108738821687577	0.864610012917249	0.768305885007019	0.829402693596599
CG10804	5.84862722111658	-4.13061174375489	1.45503752399422	0.00032201795236982	0.00112522901807586
CG10802	679.629225732606	-1.00181643152041	0.113223530525361	4.70480484828122e-19	6.87349584501276e-18
CG14270	231.886300209224	-1.41832372519463	0.227137869293484	1.36477475647421e-10	1.11955319595264e-09
CG10803	461.794797473129	-0.620198233975561	0.160310550011707	8.37994093479449e-05	0.000332166134211234
Gas8	0.468535020093684	-0.015869092911019	0.919094912811036	0.973326420931296	NA
CG2875	322.325538411747	0.19731464235921	0.151315800291187	0.187025849985702	0.287184838716784
CG2901	2.11563928843066	-3.11245987565122	3.50306669371814	0.00992697991100657	0.0241714082277525
CG15239	0.870403908132244	-0.407557796502658	1.04261025550052	0.213091796412062	0.317361956986508
CG2938	390.700917778342	0.0262009981159405	0.127951849134031	0.856977449625379	0.895506408532242
Vap33	3099.35702031611	0.38873393970394	0.110783172707571	0.000410775501201003	0.0014034067234796
lva	13344.7221162327	0.211199911931996	0.165970537438669	0.197140280399995	0.29853227061559
CG6428	386.233077899324	-0.534796322434766	0.135631869477063	6.66779351379736e-05	0.000269168296056978
CG6414	1.40066764605252	-0.662823539411166	1.24753093873555	0.0724936036965064	0.136114061285729
CG6379	356.274786440454	-0.0389831350462942	0.146922467743444	0.787253431419128	0.841062205528105
CG15571	0	NA	NA	NA	NA
CG15570	0.318166458658329	-0.00385895906046369	0.923917130406347	0.976132621475148	NA
CG15576	0.104009252141054	0.114964150160275	0.945324851633549	0.836378743702058	NA
CG12691	0	NA	NA	NA	NA
CG15572	0.355072020645802	-0.0581037574252661	0.927663946811748	0.775491178417347	NA
CG12692	0.797204761064743	-0.0547490729404759	0.902886871526688	0.828977069264204	0.870397552533394
CG12693	0.883539680046121	0.103929173873604	0.8851659987666	0.753675023016064	0.81879425305003
CG3626	678.327214575377	-0.0927374040821544	0.126666023393466	0.464148844967533	0.576521723222831
CG12688	271.026887966272	-1.1197661422464	0.257791600811993	6.21986148414451e-06	2.92676917689499e-05
CG3556	6.35437632341654	0.0802181591643659	0.650868364930961	0.86890143320279	0.904884452500394
CHOp24	6900.57495981454	0.300340097949119	0.133445590859019	0.0234103110287956	0.0522126583768185
CG3568	94.4669464146112	-0.648909393344548	0.24554351066179	0.0060060610291005	0.0155106020515828
Usf	188.895584363247	1.11160787862614	0.170548988835852	3.37218510078819e-11	2.9225604206831e-10
CG15912	62.1148759588805	-0.905251922538663	0.280806993050681	0.000713909000119471	0.00231041435903643
CG11436	94.9071751006876	-0.0496920090037179	0.221805003138143	0.817314303997157	0.862876904564101
CG3527	112.331231063606	0.31519460312316	0.228417934114615	0.155096070204413	0.253373132794005
CG11444	1860.53514637095	0.162911043539158	0.125699100008696	0.19176723975632	0.292126063342795
CG3546	0.115216378883196	-0.0162476964933423	0.945925589312991	0.976722226055492	NA
CG12684	0.220403802515344	-0.0126454591837178	0.924829375351262	0.976726921138426	NA
mRpL30	194.34478869889	1.39971094603316	0.249223384673224	6.41191503614459e-09	4.43057552497559e-08
CG15473	7.64023860173276	0.0166543885732553	0.602153128466028	0.975169098650236	0.984798813251785
CG3009	1.66541815930703	-0.864997407381608	1.4532866488358	0.0548353925676809	0.107842938716439
CG7024	4.82477851405142	0.536108122703566	0.770886927489556	0.296026491637657	0.408735047859736
Proc-R	63.64908347243	0.184215529934765	0.304414830090912	0.524185481072585	0.628447760472667
CG15472	0.376594152757122	-0.158665826455521	0.959964815428049	0.4981081188451	NA
CG15471	0	NA	NA	NA	NA
CG6978	0	NA	NA	NA	NA
CG2861	0.464254207126752	-0.0179984342672448	0.912797615494287	0.970035843616165	NA
CG12682	0.104009252141054	0.114964150160275	0.945324851633549	0.836378743702058	NA
boil	6.2300547409868	6.9435789602152	2.73699878061087	4.08073363430635e-06	1.99358133599552e-05
CG6927	0.309198967468802	-0.0554075580777177	0.926396172767331	0.811252100450589	NA
CG4041	394.193832571233	0.176420089203599	0.128456782136004	0.166066333392632	0.26658078544961
CG6903	1598.22914919469	0.297458803480152	0.103307776059571	0.00377658676194487	0.0101994438253934
CG12680	1.70953703960884	0.426240382799769	0.916797707969852	0.343815090048294	0.457029764414284
Rpn13R	8.92885477099033	7.30056545991157	2.69243751482922	1.56192627740056e-06	8.23365948292942e-06
CG5062	1.91730241187404	-0.430581370648394	1.01758269474346	0.20035165985942	0.301905153462034
CG3323	38.6640413640665	6.58698105736546	0.868248115124303	4.86235754570348e-14	5.40496846022402e-13
CG17764	1.53555042828749	0.00811605347978224	0.808519933249967	0.989646685074458	0.994183375837733
TrxT	80.0663812012572	-5.83248127557362	0.596804850048084	8.903017023473e-23	1.58804978069856e-21
CG4198	0.896073156042375	0.194572397928904	0.910100243606003	0.561012563815004	0.659915461582361
Sas10	208.477071526757	0.143175195539054	0.249855845604346	0.55382559877462	0.65511836675699
CG3309	172.588632486294	-0.24238876688974	0.208720896064018	0.232831080825838	0.341129778401944
SK	114.219500567392	1.41926804965934	0.294629250636309	4.68642325174894e-07	2.59529720873028e-06
NAAT1	59.2895999049161	-0.240416931762839	0.646956535403539	0.613608224989874	0.699401347425864
Usp16-45	701.067969027729	-0.342298070590113	0.115069107766998	0.00270871672812809	0.00760758445615603
CG16756	4.27149217343934	-0.751856905171012	0.859836937873639	0.169767249225972	0.269500892518291
CG15784	2650.26532916174	-3.46129163169656	0.187791404571541	1.37135884018059e-76	1.40244297389135e-74
SPR	49.0180446803263	-2.41105933345665	0.424254782514821	2.03918513499865e-09	1.5038990370615e-08
frma	17.4349466936382	2.95765298505943	0.649656997858374	6.30837334867606e-07	3.40741011157362e-06
CG4151	0.114039821664183	0.117694522720765	0.945897632803329	0.836378743702058	NA
CG12730	231.936347657955	0.0833001547164441	0.145773067877106	0.558495591639101	0.658644696706644
RhoGAP5A	105.183099788686	0.568805071757975	0.224718464566646	0.00897828238911923	0.0220010945445829
Sirt4	111.203072592077	-0.66345350864043	0.227086526000563	0.00254748879467317	0.00719677313264943
RpL35	4895.67087908512	0.243983472164996	0.129106291463082	0.0543833522327567	0.107366875579213
PGAP1	232.773948146624	-0.00382336679114001	0.171773227325065	0.983026535812776	0.99077707354586
AdamTS-B	17.3627399075288	-1.20490055306085	0.578851258209183	0.0125128365900384	0.0297268230133534
CG15773	26.6680641535388	-1.3212340680384	0.40949290098154	0.00042331920208495	0.00143349151434506
CG4078	60.904630703906	0.660348744184443	0.27716402893986	0.0125185969143587	0.0297268230133534
CG15772	3.84798554603334	-0.94639815093576	0.991327143299565	0.105980392067159	0.186353799959159
lin-52	156.697518986131	-0.150048010885474	0.270650245536285	0.56140135421446	0.659915461582361
CG15771	626.258732783369	-1.27959556444392	0.133765438984917	4.33159273334181e-22	7.46591376735543e-21
CG3097	1345.89082290151	0.48432101187847	0.149732328403257	0.00104815919759394	0.003268041075425
CG3108	0.788298718800872	-0.395685676655467	1.04765067488515	0.163620834463811	0.264204589544723
CG15767	0.910170736656772	-0.104977736608489	0.904574090247125	0.721997649450614	0.794508173785682
CG12239	2.22819190902256	-0.445145172389291	0.983664245916506	0.255233240282037	0.36557216675317
Prosbeta2R1	0.125531384252374	-0.119696438797605	0.947527287442515	0.791104341229174	NA
AgmNAT	96.244811218019	-2.24311478058399	0.325316139185613	8.86626044709444e-13	8.47835241899267e-12
CG15765	2.25926932236389	-1.53636316510952	2.44394145303803	0.0275076022414402	0.0595998048564537
CG12729	0.228079643328366	0.148839455704124	0.953793244888337	0.645140008770933	NA
CG15764	0.675669353527031	0.187606003476588	0.937269023312077	0.471267033559305	0.582533142207876
GAA1	1245.92485868536	-0.0664297346291435	0.101550868442782	0.50706442048189	0.614405071895117
Usp30	281.834116117042	0.562687356022309	0.138240109691682	3.98460096084381e-05	0.000167922469064132
CG16721	1586.13368851619	-0.27561872953437	0.197628860944158	0.153535428143933	0.251358961337026
CG4020	3.71295528283419	-0.194208343005962	0.949376811105432	0.406268901266964	0.520648700537613
Shmt	2330.85969463922	0.11907209169008	0.112718175170641	0.285494326565141	0.398860015438002
CG3726	176.618848184084	1.47931659427598	0.244529284511852	4.47637556007688e-10	3.53956706657626e-09
CG6041	5.17463719885953	0.978197812124285	0.937229805678813	0.0928732064559269	0.167215374065014
CG6048	0.251062768504748	-0.146651668892446	0.955230110547654	0.600238838977487	NA
CG6067	5.45642802041698	0.0661670785184313	0.681920586785945	0.890572284015077	0.921198842669675
Grip	166.018074169904	1.39270446332276	0.27383434651462	1.23056326061732e-07	7.23250590722974e-07
CG5966	3.98717072876963	-0.281429302291932	0.705575743642215	0.559177437927548	0.658815813963793
MCTS1	664.562955438924	0.055253976212764	0.158117008490976	0.725361520647508	0.796495757103277
CG5937	69.8037596240571	-5.53788872316191	0.568019745616079	1.07170544508527e-22	1.8681774463191e-21
CG5921	24.2112669585352	-2.81178492611312	0.572393299527395	1.17353205875915e-07	6.92383914667896e-07
CG4666	35.2664947216374	-0.567930892067209	0.445746796896811	0.147681850023009	0.243595653693867
CG4660	0.366279147387944	-0.147851116301468	0.95569962921593	0.600237456538373	NA
raptor	705.69470579016	0.295480025608987	0.168012505208544	0.0744566469350046	0.138949509000361
Nep1	20.8015292318637	-0.785750897498012	0.607992101997304	0.104692753770301	0.184596188831772
Btnd	3.89650822811692	5.85500409335737	2.78600831439105	0.000182891084834096	0.000671184029032306
Efr	446.536908579259	2.25115492631916	0.15254182570119	4.63065623115492e-50	2.15255353290656e-48
CG3781	360.507491675911	1.05801452246329	0.147406146916236	3.54434495164338e-13	3.6006789111397e-12
CG3566	582.800914837381	0.0157275104984427	0.164239374580052	0.923709631367206	0.94907607134447
wuho	329.825044913274	0.0647969351591084	0.146672808807676	0.655684038364414	0.738487015309113
